country,iso3,date,cases
United States,USA,2022-09-28,1032
United States,USA,2022-10-05,1289
United States,USA,2022-10-12,405
United States,USA,2022-10-19,561
United States,USA,2022-10-26,360
United States,USA,2022-11-02,374
United States,USA,2022-11-09,260
United States,USA,2022-11-16,252
United States,USA,2022-11-23,66
United States,USA,2022-11-30,431
United States,USA,2022-12-07,81
United States,USA,2022-12-14,0
United States,USA,2022-12-21,41
United States,USA,2022-12-28,49
United States,USA,2023-01-04,121
United States,USA,2023-01-11,63
United States,USA,2023-01-18,62
United States,USA,2023-01-25,42
United States,USA,2023-02-01,42
United States,USA,2023-02-08,41
United States,USA,2023-02-15,13
United States,USA,2023-02-22,25
United States,USA,2023-03-01,16
United States,USA,2023-03-08,11
United States,USA,2023-03-15,17
United States,USA,2023-03-22,7
United States,USA,2023-03-29,23
United States,USA,2023-04-05,5
United States,USA,2023-04-12,49
United States,USA,2023-04-19,12
United States,USA,2023-04-26,2
United States,USA,2023-05-03,0
United States,USA,2023-05-10,34
United States,USA,2023-05-17,6
United States,USA,2023-05-24,31
United States,USA,2023-05-31,18
United States,USA,2023-06-07,0
United States,USA,2023-06-14,24
United States,USA,2023-06-21,31
United States,USA,2023-06-28,26
United States,USA,2023-07-05,0
United States,USA,2023-07-12,29
United States,USA,2023-07-19,0
United States,USA,2023-07-26,51
United States,USA,2023-08-02,0
United States,USA,2023-08-09,42
United States,USA,2023-08-16,0
United States,USA,2023-08-23,88
United States,USA,2023-08-30,30
United States,USA,2023-09-06,0
United States,USA,2023-09-13,46
United States,USA,2023-09-20,0
United States,USA,2023-09-27,26
United States,USA,2023-10-04,0
United States,USA,2023-10-11,44
United States,USA,2023-10-18,0
United States,USA,2023-10-25,91
United States,USA,2023-11-01,0
United States,USA,2023-11-08,121
United States,USA,2023-11-15,0
United States,USA,2023-11-22,87
United States,USA,2023-11-29,91
United States,USA,2023-12-06,0
United States,USA,2023-12-13,176
United States,USA,2023-12-20,0
United States,USA,2023-12-27,0
United States,USA,2024-01-03,0
United States,USA,2024-01-10,0
United States,USA,2024-01-17,213
United States,USA,2024-01-24,0
United States,USA,2024-01-31,117
United States,USA,2024-02-07,0
United States,USA,2024-02-14,0
United States,USA,2024-02-21,0
United States,USA,2024-02-28,224
