country,iso2,iso3,cases,project,wikidata_id,page_title,page_id,date,pct_pageviews,pageviews,pageviews_ceil
United States,US,USA,162,en.wikipedia,Q101971,Wart,34049,2022-07-04,1.6907842229771844e-7,472,2791604000
United States,US,USA,186,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-05,2.629312753528079e-7,734,2791604000
United States,US,USA,186,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-05,1.873474891137855e-7,523,2791604000
United States,US,USA,186,en.wikipedia,Q382370,Monkeypox,242702,2022-07-05,1.9307896105608104e-6,5390,2791604000
United States,US,USA,179,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-06,2.87290031107564e-7,802,2791604000
United States,US,USA,179,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-06,2.3642321761969107e-7,660,2791604000
United States,US,USA,179,en.wikipedia,Q382370,Monkeypox,242702,2022-07-06,2.393605969901175e-6,6682,2791604000
United States,US,USA,182,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-07,3.0770839990199184e-7,859,2791604000
United States,US,USA,182,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-07,2.074076409118199e-7,579,2791604000
United States,US,USA,182,en.wikipedia,Q382370,Monkeypox,242702,2022-07-07,3.0484266393084408e-6,8510,2791604000
United States,US,USA,182,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-07,2.1815415080362401e-7,609,2791604000
United States,US,USA,182,en.wikipedia,Q12214,Smallpox,16829895,2022-07-07,1.1122637738017282e-6,3105,2791604000
United States,US,USA,247,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-08,3.6000808137543865e-7,1005,2791604000
United States,US,USA,247,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-08,2.5325941645018417e-7,707,2791604000
United States,US,USA,247,en.wikipedia,Q382370,Monkeypox,242702,2022-07-08,3.323179075542233e-6,9277,2791604000
United States,US,USA,247,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-08,2.156466318288697e-7,602,2791604000
United States,US,USA,247,en.wikipedia,Q12214,Smallpox,16829895,2022-07-08,1.4371665895306069e-6,4012,2791604000
United States,US,USA,191,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-09,2.453786425295278e-7,685,2791604000
United States,US,USA,191,en.wikipedia,Q382370,Monkeypox,242702,2022-07-09,2.8771989150323615e-6,8032,2791604000
United States,US,USA,191,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-09,2.2173632076755875e-7,619,2791604000
United States,US,USA,191,en.wikipedia,Q12214,Smallpox,16829895,2022-07-09,5.323104566406984e-7,1486,2791604000
United States,US,USA,222,en.wikipedia,Q199615,Encephalitis,37636,2022-07-10,2.160048488252632e-7,603,2791604000
United States,US,USA,222,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-10,2.428711235547736e-7,678,2791604000
United States,US,USA,222,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-10,1.9701934801640922e-7,550,2791604000
United States,US,USA,222,en.wikipedia,Q382370,Monkeypox,242702,2022-07-10,2.909796661704167e-6,8123,2791604000
United States,US,USA,222,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-10,2.0919872589378726e-7,584,2791604000
United States,US,USA,222,en.wikipedia,Q12214,Smallpox,16829895,2022-07-10,6.79537642158415e-7,1897,2791604000
United States,US,USA,348,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-11,2.7511065323018593e-7,768,2791604000
United States,US,USA,348,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-11,1.912878760741137e-7,534,2791604000
United States,US,USA,348,en.wikipedia,Q382370,Monkeypox,242702,2022-07-11,2.6081779507408643e-6,7281,2791604000
United States,US,USA,348,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-11,1.6155586537345556e-7,451,2791604000
United States,US,USA,348,en.wikipedia,Q12214,Smallpox,16829895,2022-07-11,9.313641906230252e-7,2600,2791604000
United States,US,USA,237,en.wikipedia,Q199615,Encephalitis,37636,2022-07-12,1.8483997013903117e-7,516,2791604000
United States,US,USA,237,en.wikipedia,Q38933,Fever,46253,2022-07-12,1.7660097922198138e-7,493,2791604000
United States,US,USA,237,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-12,2.854989461255966e-7,797,2791604000
United States,US,USA,237,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-12,2.235274057495261e-7,624,2791604000
United States,US,USA,237,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-12,2.367814346160845e-7,661,2791604000
United States,US,USA,237,en.wikipedia,Q12214,Smallpox,16829895,2022-07-12,1.1577573323436993e-6,3232,2791604000
United States,US,USA,237,en.wikipedia,Q101971,Wart,34049,2022-07-12,2.1170624486854154e-7,591,2791604000
United States,US,USA,277,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-13,3.066337489128115e-7,856,2791604000
United States,US,USA,277,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-13,2.396471705872323e-7,669,2791604000
United States,US,USA,277,en.wikipedia,Q182155,Herpes zoster,443800,2022-07-13,5.989388179698839e-7,1672,2791604000
United States,US,USA,277,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-13,1.859146211282116e-7,519,2791604000
United States,US,USA,304,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-14,2.74394219237399e-7,766,2791604000
United States,US,USA,304,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-14,2.6149840736723404e-7,730,2791604000
United States,US,USA,304,en.wikipedia,Q182155,Herpes zoster,443800,2022-07-14,5.699232412620128e-7,1591,2791604000
United States,US,USA,304,en.wikipedia,Q382370,Monkeypox,242702,2022-07-14,3.686769326881606e-6,10292,2791604000
United States,US,USA,304,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-14,2.357067836269041e-7,658,2791604000
United States,US,USA,356,en.wikipedia,Q199615,Encephalitis,37636,2022-07-15,1.873474891137855e-7,523,2791604000
United States,US,USA,356,en.wikipedia,Q38933,Fever,46253,2022-07-15,1.7409346024722705e-7,486,2791604000
United States,US,USA,356,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-15,2.930215030498595e-7,818,2791604000
United States,US,USA,356,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-15,2.478861615042822e-7,692,2791604000
United States,US,USA,356,en.wikipedia,Q382370,Monkeypox,242702,2022-07-15,3.9822983489062206e-6,11117,2791604000
United States,US,USA,356,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-15,2.765435212157598e-7,772,2791604000
United States,US,USA,356,en.wikipedia,Q12214,Smallpox,16829895,2022-07-15,1.1466526054555016e-6,3201,2791604000
United States,US,USA,356,en.wikipedia,Q101971,Wart,34049,2022-07-15,2.1815415080362401e-7,609,2791604000
United States,US,USA,257,en.wikipedia,Q182155,Shingles,443800,2022-07-16,4.678313972898735e-7,1306,2791604000
United States,US,USA,248,en.wikipedia,Q101971,Wart,34049,2022-07-17,1.86989272117392e-7,522,2791604000
United States,US,USA,417,en.wikipedia,Q199615,Encephalitis,37636,2022-07-18,2.160048488252632e-7,603,2791604000
United States,US,USA,417,en.wikipedia,Q38933,Fever,46253,2022-07-18,1.669291203193576e-7,466,2791604000
United States,US,USA,417,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-18,2.951708050282204e-7,824,2791604000
United States,US,USA,417,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-18,2.2424383974231305e-7,626,2791604000
United States,US,USA,417,en.wikipedia,Q382370,Monkeypox,242702,2022-07-18,4.911155020554491e-6,13710,2791604000
United States,US,USA,417,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-18,3.442465335341259e-7,961,2791604000
United States,US,USA,417,en.wikipedia,Q12214,Smallpox,16829895,2022-07-18,1.708695072796858e-6,4770,2791604000
United States,US,USA,417,en.wikipedia,Q101971,Wart,34049,2022-07-18,2.1493019783608283e-7,600,2791604000
United States,US,USA,330,en.wikipedia,Q199615,Encephalitis,37636,2022-07-19,2.3104996267378897e-7,645,2791604000
United States,US,USA,330,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-19,3.266939007108458e-7,912,2791604000
United States,US,USA,330,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-19,1.9701934801640922e-7,550,2791604000
United States,US,USA,330,en.wikipedia,Q382370,Monkeypox,242702,2022-07-19,4.641417622270208e-6,12957,2791604000
United States,US,USA,330,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-19,5.924909120348015e-7,1654,2791604000
United States,US,USA,330,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-07-19,2.2925887769182166e-7,640,2791604000
United States,US,USA,330,en.wikipedia,Q12214,Smallpox,16829895,2022-07-19,1.066411998263364e-6,2977,2791604000
United States,US,USA,330,en.wikipedia,Q101971,Wart,34049,2022-07-19,1.9773578200919618e-7,552,2791604000
United States,US,USA,376,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-20,2.948125880318269e-7,823,2791604000
United States,US,USA,376,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-20,2.195870187891979e-7,613,2791604000
United States,US,USA,376,en.wikipedia,Q182155,Herpes zoster,443800,2022-07-20,5.401912305613547e-7,1508,2791604000
United States,US,USA,376,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-20,2.80483908176088e-7,783,2791604000
United States,US,USA,376,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-07-20,1.7051129028329234e-7,476,2791604000
United States,US,USA,376,en.wikipedia,Q12214,Smallpox,16829895,2022-07-20,1.6528132213594764e-6,4614,2791604000
United States,US,USA,336,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-21,2.9982762598133544e-7,837,2791604000
United States,US,USA,336,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-21,2.271095757134608e-7,634,2791604000
United States,US,USA,336,en.wikipedia,Q382370,Monkeypox,242702,2022-07-21,4.157824677139021e-6,11607,2791604000
United States,US,USA,336,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-21,3.0878305089117225e-7,862,2791604000
United States,US,USA,336,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-07-21,1.8663105512099856e-7,521,2791604000
United States,US,USA,336,en.wikipedia,Q12214,Smallpox,16829895,2022-07-21,1.1871311260479635e-6,3314,2791604000
United States,US,USA,358,en.wikipedia,Q199615,Encephalitis,37636,2022-07-22,2.324828306593629e-7,649,2791604000
United States,US,USA,358,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-22,2.529011994537907e-7,706,2791604000
United States,US,USA,358,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-22,1.7051129028329234e-7,476,2791604000
United States,US,USA,358,en.wikipedia,Q382370,Monkeypox,242702,2022-07-22,3.722949243517347e-6,10393,2791604000
United States,US,USA,358,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-22,2.3642321761969107e-7,660,2791604000
United States,US,USA,358,en.wikipedia,Q12214,Smallpox,16829895,2022-07-22,9.453346534823708e-7,2639,2791604000
United States,US,USA,358,en.wikipedia,Q101971,Wart,34049,2022-07-22,1.7301880925804665e-7,483,2791604000
United States,US,USA,310,en.wikipedia,Q199615,Encephalitis,37636,2022-07-23,2.210198867747718e-7,617,2791604000
United States,US,USA,310,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-23,2.948125880318269e-7,823,2791604000
United States,US,USA,310,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-23,1.7516811123640745e-7,489,2791604000
United States,US,USA,310,en.wikipedia,Q182155,Herpes zoster,443800,2022-07-23,5.584602973774217e-7,1559,2791604000
United States,US,USA,310,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-23,1.08145711211189e-6,3019,2791604000
United States,US,USA,310,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-07-23,3.320671556567479e-7,927,2791604000
United States,US,USA,310,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-07-23,2.8299142715084234e-7,790,2791604000
United States,US,USA,310,en.wikipedia,Q101971,Wart,34049,2022-07-23,1.8376531914985077e-7,513,2791604000
United States,US,USA,329,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-24,2.987529749921551e-7,834,2791604000
United States,US,USA,329,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-24,1.7158594127247277e-7,479,2791604000
United States,US,USA,329,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-24,1.054949054378773e-6,2945,2791604000
United States,US,USA,329,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-07-24,3.62515600350193e-7,1012,2791604000
United States,US,USA,329,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-07-24,2.797674741833011e-7,781,2791604000
United States,US,USA,509,en.wikipedia,Q199615,Encephalitis,37636,2022-07-25,2.317663966665759e-7,647,2791604000
United States,US,USA,509,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-25,2.597073223852667e-7,725,2791604000
United States,US,USA,509,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-25,8.776316411640046e-7,2450,2791604000
United States,US,USA,509,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-07-25,3.668142043069146e-7,1024,2791604000
United States,US,USA,509,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-07-25,2.496772464862495e-7,697,2791604000
United States,US,USA,509,en.wikipedia,Q101971,Wart,34049,2022-07-25,2.0024330098395045e-7,559,2791604000
United States,US,USA,401,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-26,2.9445437103543337e-7,822,2791604000
United States,US,USA,401,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-26,2.289006606954282e-7,639,2791604000
United States,US,USA,401,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-26,8.278394786653121e-7,2311,2791604000
United States,US,USA,401,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-07-26,2.3642321761969107e-7,660,2791604000
United States,US,USA,461,en.wikipedia,Q199615,Encephalitis,37636,2022-07-27,2.7403600224100553e-7,765,2791604000
United States,US,USA,461,en.wikipedia,Q38933,Fever,46253,2022-07-27,1.6370516735181637e-7,457,2791604000
United States,US,USA,461,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-27,3.12365220855107e-7,872,2791604000
United States,US,USA,461,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-27,1.9630291402362225e-7,548,2791604000
United States,US,USA,461,en.wikipedia,Q382370,Monkeypox,242702,2022-07-27,1.024321501187131e-5,28595,2791604000
United States,US,USA,461,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-27,7.551214283974375e-7,2108,2791604000
United States,US,USA,461,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-07-27,2.156466318288697e-7,602,2791604000
United States,US,USA,461,en.wikipedia,Q101971,Wart,34049,2022-07-27,2.145719808396893e-7,599,2791604000
United States,US,USA,425,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-28,3.1988777777936986e-7,893,2791604000
United States,US,USA,425,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-28,2.2746779270985426e-7,635,2791604000
United States,US,USA,425,en.wikipedia,Q182155,Herpes zoster,443800,2022-07-28,5.581020803810283e-7,1558,2791604000
United States,US,USA,425,en.wikipedia,Q382370,Monkeypox,242702,2022-07-28,1.0390083980392634e-5,29005,2791604000
United States,US,USA,425,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-28,7.074785678771058e-7,1975,2791604000
United States,US,USA,425,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-07-28,3.582169963934713e-7,1000,2791604000
United States,US,USA,425,en.wikipedia,Q12214,Smallpox,16829895,2022-07-28,1.3737621811689623e-6,3835,2791604000
United States,US,USA,425,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-07-28,2.074076409118199e-7,579,2791604000
United States,US,USA,456,en.wikipedia,Q9690,Fatigue,235562,2022-07-29,1.880639231065724e-7,525,2791604000
United States,US,USA,456,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-29,3.5606769441511045e-7,994,2791604000
United States,US,USA,456,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-29,2.854989461255966e-7,797,2791604000
United States,US,USA,456,en.wikipedia,Q382370,Monkeypox,242702,2022-07-29,1.3413435429953533e-5,37445,2791604000
United States,US,USA,456,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-29,8.106450628384255e-7,2263,2791604000
United States,US,USA,456,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-07-29,3.650231193249473e-7,1019,2791604000
United States,US,USA,456,en.wikipedia,Q12214,Smallpox,16829895,2022-07-29,1.8072047468050624e-6,5045,2791604000
United States,US,USA,456,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-07-29,2.446622085367409e-7,683,2791604000
United States,US,USA,375,en.wikipedia,Q9690,Fatigue,235562,2022-07-30,1.7409346024722705e-7,486,2791604000
United States,US,USA,375,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-30,2.632894923492014e-7,735,2791604000
United States,US,USA,375,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-30,1.9415361204526145e-7,542,2791604000
United States,US,USA,375,en.wikipedia,Q382370,Monkeypox,242702,2022-07-30,1.4787555828118889e-5,41281,2791604000
United States,US,USA,375,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-30,7.98107467964654e-7,2228,2791604000
United States,US,USA,375,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-07-30,1.905714420813267e-7,532,2791604000
United States,US,USA,363,en.wikipedia,Q199615,Encephalitis,37636,2022-07-31,2.951708050282204e-7,824,2791604000
United States,US,USA,363,en.wikipedia,Q382370,Monkeypox,242702,2022-07-31,1.5489661141050093e-5,43241,2791604000
United States,US,USA,363,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-31,8.120779308239994e-7,2267,2791604000
United States,US,USA,363,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-07-31,3.438883165377325e-7,960,2791604000
United States,US,USA,363,en.wikipedia,Q12214,Smallpox,16829895,2022-07-31,1.2050419758676377e-6,3364,2791604000
United States,US,USA,363,en.wikipedia,Q101971,Wart,34049,2022-07-31,2.081240749046068e-7,581,2791604000
United States,US,USA,645,en.wikipedia,Q199615,Encephalitis,37636,2022-08-01,2.862014630761004e-7,805,2812704000
United States,US,USA,645,en.wikipedia,Q182155,Herpes zoster,443800,2022-08-01,6.947051662741618e-7,1954,2812704000
United States,US,USA,645,en.wikipedia,Q382370,Monkeypox,242702,2022-08-01,1.6066745736487026e-5,45191,2812704000
United States,US,USA,645,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-01,8.006530370774884e-7,2252,2812704000
United States,US,USA,645,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-08-01,4.024596971455226e-7,1132,2812704000
United States,US,USA,645,en.wikipedia,Q12214,Smallpox,16829895,2022-08-01,1.6834334505159448e-6,4735,2812704000
United States,US,USA,645,en.wikipedia,Q101971,Wart,34049,2022-08-01,2.0976256299987485e-7,590,2812704000
United States,US,USA,480,en.wikipedia,Q182155,Herpes zoster,443800,2022-08-02,6.83328213704677e-7,1922,2812704000
United States,US,USA,480,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-02,1.1810698886196345e-6,3322,2812704000
United States,US,USA,480,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-08-02,4.884979009522509e-7,1374,2812704000
United States,US,USA,480,en.wikipedia,Q12214,Smallpox,16829895,2022-08-02,1.877552703732778e-6,5281,2812704000
United States,US,USA,454,en.wikipedia,Q199615,Encephalitis,37636,2022-08-03,3.103774872862555e-7,873,2812704000
United States,US,USA,454,en.wikipedia,Q382370,Monkeypox,242702,2022-08-03,1.6625638531462962e-5,46763,2812704000
United States,US,USA,454,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-03,7.423461551588791e-7,2088,2812704000
United States,US,USA,454,en.wikipedia,Q948421,Poxviridae,1548205,2022-08-03,1.628326336507503e-7,458,2812704000
United States,US,USA,454,en.wikipedia,Q101971,Wart,34049,2022-08-03,2.2718352162189838e-7,639,2812704000
United States,US,USA,449,en.wikipedia,Q113480445,ACAM2000,16057614,2022-08-04,1.656768717931215e-7,466,2812704000
United States,US,USA,449,en.wikipedia,Q199615,Encephalitis,37636,2022-08-04,4.184585366963605e-7,1177,2812704000
United States,US,USA,449,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-04,1.9091948530666577e-7,537,2812704000
United States,US,USA,449,en.wikipedia,Q182155,Herpes zoster,443800,2022-08-04,6.385314629623309e-7,1796,2812704000
United States,US,USA,449,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-04,9.97616528436693e-7,2806,2812704000
United States,US,USA,449,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-08-04,4.79609656757341e-7,1349,2812704000
United States,US,USA,449,en.wikipedia,Q12214,Smallpox,16829895,2022-08-04,1.950791835898836e-6,5487,2812704000
United States,US,USA,449,en.wikipedia,Q101971,Wart,34049,2022-08-04,2.414047123337543e-7,679,2812704000
United States,US,USA,489,en.wikipedia,Q199615,Encephalitis,37636,2022-08-05,4.166808878573786e-7,1172,2812704000
United States,US,USA,489,en.wikipedia,Q38933,Fever,46253,2022-08-05,2.495818969930714e-7,702,2812704000
United States,US,USA,489,en.wikipedia,Q3075150,Fomite,24808275,2022-08-05,1.6105498481176832e-7,453,2812704000
United States,US,USA,489,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-05,3.0042265378795634e-7,845,2812704000
United States,US,USA,489,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-05,1.006504772631603e-6,2831,2812704000
United States,US,USA,489,en.wikipedia,Q948421,Poxviridae,1548205,2022-08-05,2.520706053676462e-7,709,2812704000
United States,US,USA,489,en.wikipedia,Q101971,Wart,34049,2022-08-05,2.4602659931510746e-7,692,2812704000
United States,US,USA,389,en.wikipedia,Q199615,Encephalitis,37636,2022-08-06,3.882385064336667e-7,1092,2812704000
United States,US,USA,389,en.wikipedia,Q38933,Fever,46253,2022-08-06,3.078887789116807e-7,866,2812704000
United States,US,USA,389,en.wikipedia,Q6473911,Herpes,21323216,2022-08-06,3.5695188686758365e-7,1004,2812704000
United States,US,USA,389,en.wikipedia,Q382370,Monkeypox,242702,2022-08-06,1.2911063517526197e-5,36315,2812704000
United States,US,USA,389,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-08-06,3.139327849642195e-7,883,2812704000
United States,US,USA,389,en.wikipedia,Q12214,Smallpox,16829895,2022-08-06,1.38976586231612e-6,3909,2812704000
United States,US,USA,389,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-08-06,2.606033197947598e-7,733,2812704000
United States,US,USA,389,en.wikipedia,Q101971,Wart,34049,2022-08-06,2.218505751049524e-7,624,2812704000
United States,US,USA,355,en.wikipedia,Q199615,Encephalitis,37636,2022-08-07,3.3206480312183577e-7,934,2812704000
United States,US,USA,355,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-07,1.7918700296938464e-7,504,2812704000
United States,US,USA,355,en.wikipedia,Q382370,Monkeypox,242702,2022-08-07,9.2487513794555e-6,26014,2812704000
United States,US,USA,355,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-07,4.230804236777137e-7,1190,2812704000
United States,US,USA,355,en.wikipedia,Q101971,Wart,34049,2022-08-07,1.873641876287018e-7,527,2812704000
United States,US,USA,515,en.wikipedia,Q199615,Encephalitis,37636,2022-08-08,2.997115942523636e-7,843,2812704000
United States,US,USA,515,en.wikipedia,Q182155,Herpes zoster,443800,2022-08-08,5.990676587369307e-7,1685,2812704000
United States,US,USA,515,en.wikipedia,Q382370,Monkeypox,242702,2022-08-08,8.759542418967656e-6,24638,2812704000
United States,US,USA,515,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-08,4.643218767420959e-7,1306,2812704000
United States,US,USA,515,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-08-08,2.844238142371184e-7,800,2812704000
United States,US,USA,515,en.wikipedia,Q12214,Smallpox,16829895,2022-08-08,1.5849517048363423e-6,4458,2812704000
United States,US,USA,515,en.wikipedia,Q101971,Wart,34049,2022-08-08,2.1438444998122802e-7,603,2812704000
United States,US,USA,424,en.wikipedia,Q199615,Encephalitis,37636,2022-08-09,2.904678202896572e-7,817,2812704000
United States,US,USA,424,en.wikipedia,Q6473911,Herpes,21323216,2022-08-09,2.993560644845672e-7,842,2812704000
United States,US,USA,424,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-08-09,1.9340819368124053e-7,544,2812704000
United States,US,USA,424,en.wikipedia,Q101971,Wart,34049,2022-08-09,2.019409081083541e-7,568,2812704000
United States,US,USA,463,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-10,3.2957609474726097e-7,927,2812704000
United States,US,USA,463,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-08-10,1.688766397032891e-7,475,2812704000
United States,US,USA,411,en.wikipedia,Q199615,Encephalitis,37636,2022-08-11,3.0362242169812393e-7,854,2812704000
United States,US,USA,411,en.wikipedia,Q382370,Monkeypox,242702,2022-08-11,6.526104417670683e-6,18356,2812704000
United States,US,USA,411,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-11,3.494857617438593e-7,983,2812704000
United States,US,USA,411,en.wikipedia,Q12214,Smallpox,16829895,2022-08-11,1.579974288087193e-6,4444,2812704000
United States,US,USA,411,en.wikipedia,Q101971,Wart,34049,2022-08-11,1.9340819368124053e-7,544,2812704000
United States,US,USA,410,en.wikipedia,Q199615,Encephalitis,37636,2022-08-12,2.798019272557653e-7,787,2812704000
United States,US,USA,410,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-12,2.033630271795397e-7,572,2812704000
United States,US,USA,410,en.wikipedia,Q182155,Herpes zoster,443800,2022-08-12,5.464492531030638e-7,1537,2812704000
United States,US,USA,410,en.wikipedia,Q382370,Monkeypox,242702,2022-08-12,5.5373761334289e-6,15575,2812704000
United States,US,USA,410,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-12,2.790908677201725e-7,785,2812704000
United States,US,USA,410,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-08-12,1.8665312809310897e-7,525,2812704000
United States,US,USA,410,en.wikipedia,Q101971,Wart,34049,2022-08-12,2.2789458115749114e-7,641,2812704000
United States,US,USA,363,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-08-13,1.7847594343379182e-7,502,2812704000
United States,US,USA,363,en.wikipedia,Q382370,Monkeypox,242702,2022-08-13,4.852981330420834e-6,13650,2812704000
United States,US,USA,363,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-13,2.3216093837104794e-7,653,2812704000
United States,US,USA,363,en.wikipedia,Q182155,Shingles,443800,2022-08-13,5.308059433200223e-7,1493,2812704000
United States,US,USA,363,en.wikipedia,Q12214,Smallpox,16829895,2022-08-13,1.2546645505534888e-6,3529,2812704000
United States,US,USA,317,en.wikipedia,Q6473911,Herpes,21323216,2022-08-14,3.174880826421835e-7,893,2812704000
United States,US,USA,317,en.wikipedia,Q382370,Monkeypox,242702,2022-08-14,4.666328202327725e-6,13125,2812704000
United States,US,USA,317,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-08-14,2.52781664903239e-7,711,2812704000
United States,US,USA,484,en.wikipedia,Q199615,Encephalitis,37636,2022-08-15,2.702026235252625e-7,760,2812704000
United States,US,USA,484,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-08-15,3.484191724404701e-7,980,2812704000
