project,date,pageviews
pap.wikipedia,2022-11-30,3302
pap.wikipedia,2022-12-01,3857
pap.wikipedia,2022-12-02,3659
pap.wikipedia,2022-12-03,4586
pap.wikipedia,2022-12-04,4134
pap.wikipedia,2022-12-05,2602
pap.wikipedia,2022-12-06,2620
pap.wikipedia,2022-12-07,2160
pap.wikipedia,2022-12-08,8342
pap.wikipedia,2022-12-09,9814
pap.wikipedia,2022-12-10,6431
pap.wikipedia,2022-12-11,7523
pap.wikipedia,2022-12-12,1998
pap.wikipedia,2022-12-13,2870
pap.wikipedia,2022-12-14,2093
pap.wikipedia,2022-12-15,2089
pap.wikipedia,2022-12-16,1748
pap.wikipedia,2022-12-17,1308
pap.wikipedia,2022-12-18,1289
pap.wikipedia,2022-12-19,1443
pap.wikipedia,2022-12-20,1589
pap.wikipedia,2022-12-21,2068
pap.wikipedia,2022-12-22,1675
pap.wikipedia,2022-12-23,2157
pap.wikipedia,2022-12-24,2546
pap.wikipedia,2022-12-25,2273
pap.wikipedia,2022-12-26,2733
pap.wikipedia,2022-12-27,2326
pap.wikipedia,2022-12-28,2029
pap.wikipedia,2022-12-29,2517
pap.wikipedia,2022-12-30,2440
pap.wikipedia,2022-12-31,3276
