project,date,pageviews
ga.wikipedia,2022-12-18,7484
ga.wikipedia,2022-12-19,7660
ga.wikipedia,2022-12-20,7874
ga.wikipedia,2022-12-21,13860
ga.wikipedia,2022-12-22,8698
ga.wikipedia,2022-12-23,9848
ga.wikipedia,2022-12-24,14781
ga.wikipedia,2022-12-25,10464
ga.wikipedia,2022-12-26,12736
ga.wikipedia,2022-12-27,10358
ga.wikipedia,2022-12-28,10394
ga.wikipedia,2022-12-29,9753
ga.wikipedia,2022-12-30,13204
ga.wikipedia,2022-12-31,14753
