country_long,iso2,project,wikidata_id,page_title,page_id,date,pct_pageviews,pageviews,pageviews_ceil
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-06-12,7.610827007297483e-6,3109,408497000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-06-12,3.7019275263552e-6,2200,594285000
Germany,DE,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-06-12,1.810579099253725e-6,1076,594285000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-06-12,7.865179245412861e-6,7429,944543000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-06-12,8.608124638110296e-7,2285,2654469000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-06-12,7.715290704091855e-7,2048,2654469000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-06-12,7.786868108084894e-7,2067,2654469000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-06-12,7.65767148769299e-6,7233,944543000
United States of America,US,en.wikipedia,Q86,Headache,69893,2022-06-12,1.8610125038190313e-7,494,2654469000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-06-12,3.4560398268861183e-6,2327,673314000
Romania,RO,ro.wikipedia,Q12214,Variolă,124976,2022-06-12,4.606978765677387e-5,1113,24159000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-06-12,1.1514880231283186e-5,8412,730533000
Ukraine,UA,uk.wikipedia,Q382370,Віспа мавп,2434657,2022-06-12,8.96460654304685e-6,482,53767000
Brazil,BR,pt.wikipedia,Q182155,Herpes zoster,623734,2022-06-12,2.7845571735106715e-6,510,183153000
Germany,DE,en.wikipedia,Q382370,Monkeypox,242702,2022-06-12,1.2507687686828668e-5,1749,139834000
Canada,CA,fr.wikipedia,Q382370,Variole du singe,2104851,2022-06-12,3.966547192353644e-5,996,25110000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-06-12,4.264413202544939e-6,1742,408497000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-06-12,1.0186218034567366e-5,27039,2654469000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-12,1.0683869353908447e-6,2836,2654469000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-06-12,8.945203059138292e-6,5316,594285000
United States of America,US,en.wikipedia,Q9690,Fatigue,235562,2022-06-12,1.913753748866534e-7,508,2654469000
Australia,AU,en.wikipedia,Q382370,Monkeypox,242702,2022-06-12,6.1758996288900524e-6,1333,215839000
India,IN,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-12,1.6782660096180979e-6,1130,673314000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-06-12,1.010113669118845e-5,806,79793000
Georgia,GE,ka.wikipedia,Q382370,მაიმუნის ყვავილი,533133,2022-06-12,5.397400032910976e-4,3280,6077000
United States of America,US,en.wikipedia,Q1292082,Sore throat,310094,2022-06-12,3.616542517543057e-7,960,2654469000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-06-12,1.7283437504995445e-5,5406,312785000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-06-12,2.7711662699761985e-6,489,176460000
United Kingdom,GB,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-12,6.173574636600948e-7,451,730533000
Chile,CL,es.wikipedia,Q382370,Viruela símica,90956,2022-06-12,1.0654722195749548e-5,559,52465000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-06-19,6.790747545269611e-6,2774,408497000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-06-19,7.570629003390132e-6,20096,2654469000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-19,1.2932906732005534e-6,3433,2654469000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-06-19,8.199769470876768e-6,4873,594285000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-19,1.6199096693161607e-6,4300,2654469000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-19,1.2145555288082098e-6,3224,2654469000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-06-19,9.657332386079753e-6,7055,730533000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-06-19,3.823374675091287e-6,1468,383954000
Germany,DE,en.wikipedia,Q382370,Monkeypox,242702,2022-06-19,6.5935323311927e-6,922,139834000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-06-19,3.674523485828788e-6,673,183153000
Bulgaria,BG,bg.wikipedia,Q582687,Антипиретик,661154,2022-06-19,8.712024833341815e-5,1712,19651000
Brazil,BR,pt.wikipedia,Q182155,Herpes zoster,623734,2022-06-19,3.0084137305968236e-6,551,183153000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-06-19,9.177983426905921e-6,8669,944543000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-06-19,8.103315578369912e-7,2151,2654469000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-06-19,8.696069184903369e-6,2720,312785000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-06-19,3.9066193653043227e-7,1037,2654469000
Poland,PL,pl.wikipedia,Q182155,Półpasiec,28946,2022-06-19,2.60682307605123e-6,460,176460000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-06-19,6.218880453298579e-6,5874,944543000
United States of America,US,en.wikipedia,Q1292082,Sore throat,310094,2022-06-19,1.7366938547784886e-7,461,2654469000
South Korea,KR,ko.wikipedia,Q6900886,원숭이두창 바이러스,3227128,2022-06-19,1.0796099706216319e-5,599,55483000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-06-19,3.29477523090998e-5,2629,79793000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-06-19,4.500157234409395e-5,8300,184438000
Taiwan,TW,zh.wikipedia,Q1037810,天花疫苗,5982886,2022-06-19,3.257463212570078e-5,6008,184438000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-06-19,1.804504026982421e-7,479,2654469000
South Africa,ZA,af.wikipedia,Q12214,Pokke,95424,2022-06-19,0.001188732394366197,844,710000
India,IN,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-19,2.2485794146564603e-6,1514,673314000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-06-19,5.6192308764884686e-5,2015,35859000
Ukraine,UA,uk.wikipedia,Q382370,Віспа мавп,2434657,2022-06-19,1.2498372607733369e-5,672,53767000
Ukraine,UA,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-06-19,2.6873396443422102e-5,2430,90424000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-06-19,5.60187367040263e-7,1487,2654469000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-06-19,1.2092410457714788e-4,22303,184438000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-06-19,5.74502847838871e-7,1525,2654469000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-06-19,5.887436137841894e-6,2405,408497000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-06-19,2.0192331961937455e-6,1200,594285000
Bulgaria,BG,bg.wikipedia,Q12214,Едра шарка,85735,2022-06-19,2.976947738028599e-5,585,19651000
Taiwan,TW,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-19,6.858298602598676e-5,1119,16316000
Japan,JP,zh.wikipedia,Q382370,猴痘,39366,2022-06-19,4.9749013983506635e-5,555,11156000
Taiwan,TW,zh.wikipedia,Q6900886,猴痘病毒,7988264,2022-06-19,5.313438662314707e-6,980,184438000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-06-19,1.4346946595496306e-6,966,673314000
Ukraine,UA,ru.wikipedia,Q199615,Энцефалит,13802,2022-06-19,6.2041051048394235e-6,561,90424000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-06-26,6.151819964406103e-6,2513,408497000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-06-26,1.7722941951855532e-5,47045,2654469000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-26,1.7581670759764006e-6,4667,2654469000
Taiwan,TW,zh.wikipedia,Q6900886,猴痘病毒,7988264,2022-06-26,2.9928756546915496e-6,552,184438000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-06-26,8.35289465492146e-6,4964,594285000
India,IN,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-06-26,9.059666069619821e-7,610,673314000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-06-26,3.7393744911560405e-6,3532,944543000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-06-26,1.9902285541854134e-6,5283,2654469000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-06-26,3.2007820234857696e-5,2554,79793000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-06-26,7.604178733844833e-7,512,673314000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-06-26,1.694877581919397e-6,4499,2654469000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-06-26,5.792130288072729e-5,2077,35859000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-06-26,5.018488597794381e-5,9256,184438000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-06-26,1.2206156326955798e-5,8917,730533000
Ukraine,UA,ru.wikipedia,Q199615,Энцефалит,13802,2022-06-26,6.137751039547023e-6,555,90424000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-06-26,1.3831190926738753e-5,5650,408497000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-06-26,3.7153890809964917e-6,2208,594285000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-06-26,3.898181448594717e-6,3682,944543000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-06-26,5.903252213531219e-7,1567,2654469000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-06-26,9.022171779337244e-6,2822,312785000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-06-26,1.3282841173682263e-6,510,383954000
Taiwan,TW,zh.wikipedia,Q1037810,天花疫苗,5982886,2022-06-26,1.2529955865927846e-5,2311,184438000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-06-26,4.5169109151397136e-7,1199,2654469000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-06-26,1.8384091130843872e-7,488,2654469000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-06-26,6.615259021672508e-7,1756,2654469000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-06-26,2.331406759995229e-5,4300,184438000
South Africa,ZA,en.wikipedia,Q382370,Monkeypox,242702,2022-06-26,1.5940867396918692e-5,895,56145000
United States of America,US,en.wikipedia,Q113480445,ACAM2000,16057614,2022-06-26,1.6952543050983077e-7,450,2654469000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-06-26,2.3240052907003248e-6,6169,2654469000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-07-03,7.517216651623991e-6,3040,404405000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-07-03,1.764827676131715e-5,49267,2791604000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-03,8.317798656256403e-7,2322,2791604000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-07-03,7.969567441783705e-6,4829,605930000
India,IN,mr.wikipedia,Q12214,देवी (रोग),218785,2022-07-03,1.6372433634104878e-4,1252,7647000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-03,2.0228513786339323e-6,5647,2791604000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-03,1.061755177310249e-6,2964,2791604000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-07-03,3.0257271642432572e-6,535,176817000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-07-03,7.5883098072123015e-6,5679,748388000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-07-03,5.641917693197173e-7,1575,2791604000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-07-03,2.353280510358167e-5,4161,176817000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-07-03,3.7867118688753848e-6,10571,2791604000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-07-03,1.5430076284912402e-6,624,404405000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-07-03,9.899946921971322e-7,996,1006066000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-07-03,2.1994523578559136e-07,614,2791604000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-07-03,2.5079663894978126e-6,802,319781000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-07-03,1.6907842229771844e-7,472,2791604000
France,FR,fr.wikipedia,Q38933,Fièvre,40347,2022-07-03,1.2166021686180932e-6,492,404405000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-07-03,8.020728466984636e-7,486,605930000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-07-03,5.399304141405913e-6,464,85937000
Ukraine,UA,uk.wikipedia,Q382370,Віспа мавп,2434657,2022-07-03,1.1241301373936835e-5,567,50439000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-07-03,1.2504676441497077e-6,488,390254000
New Zealand,NZ,en.wikipedia,Q382370,Monkeypox,242702,2022-07-03,1.1439376034034507e-5,484,42310000
India,IN,hi.wikipedia,Q246809,त्वचा रोगों की सूची,473342,2022-07-03,9.70530817142326e-6,522,53785000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-07-10,6.278359565287274e-6,2539,404405000
New Zealand,NZ,en.wikipedia,Q382370,Monkeypox,242702,2022-07-10,1.3921058851335381e-5,589,42310000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-07-10,1.3187042288232858e-5,36813,2791604000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-10,1.3057009518542029e-6,3645,2791604000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-07-10,6.236694007558629e-6,3779,605930000
India,IN,mr.wikipedia,Q12214,देवी (रोग),218785,2022-07-10,5.233424872499019e-4,4002,7647000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-10,1.677530194110626e-6,4683,2791604000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-10,1.3608663692987975e-6,3799,2791604000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-07-10,4.227753518228512e-6,3164,748388000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-07-10,8.36730315382965e-7,507,605930000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-07-10,3.915311770580641e-6,10930,2791604000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-07-10,8.140354347745453e-6,3292,404405000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-07-10,7.756671562721767e-7,470,605930000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-07-10,2.2712227627213326e-6,2285,1006066000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-07-10,5.881923080780798e-7,1642,2791604000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-07-10,5.6038351246634415e-6,1792,319781000
Australia,AU,en.wikipedia,Q382370,Monkeypox,242702,2022-07-10,2.4007013284779823e-6,534,222435000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-07-10,1.3064354671779297e-5,2310,176817000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-07-10,4.2986039567216555e-7,1200,2791604000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-07-10,3.506944394692084e-7,979,2791604000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-07-10,1.296472327841149e-5,491,37872000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-07-10,1.1688620592318967e-6,3263,2791604000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-07-10,8.572050265338565e-6,6185,721531000
India,IN,en.wikipedia,Q12214,Smallpox,16829895,2022-07-10,6.347613616046989e-7,458,721531000
United States of America,US,en.wikipedia,Q182155,Shingles,443800,2022-07-10,4.678313972898735e-7,1306,2791604000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-07-17,9.564393803705682e-7,2670,2791604000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-07-17,1.7433346563481066e-5,48667,2791604000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-17,2.8438847343677685e-6,7939,2791604000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-07-17,6.0733087980459785e-6,3680,605930000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-17,1.764218707237846e-6,4925,2791604000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-07-17,8.123005109967555e-6,5861,721531000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-17,1.2136391837810807e-6,3388,2791604000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-07-17,5.9912336290663283e-5,2269,37872000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-07-17,5.029476688562617e-6,3764,748388000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-07-17,6.560386071950033e-6,18314,2791604000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-07-17,9.033023825125801e-6,3653,404405000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-07-17,8.581849388543231e-7,520,605930000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-07-17,3.7552208304425358e-6,3778,1006066000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-07-17,9.005575289331868e-7,2514,2791604000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-07-17,9.869254270891641e-6,3156,319781000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-07-17,1.669291203193576e-7,466,2791604000
United States of America,US,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-07-17,9.184683787528604e-7,2564,2791604000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-07-17,8.894548781543256e-6,3597,404405000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-07-17,1.0986515279387763e-6,3067,2791604000
Australia,AU,en.wikipedia,Q382370,Monkeypox,242702,2022-07-17,2.2343605997257625e-6,497,222435000
Poland,PL,pl.wikipedia,Q182155,Półpasiec,28946,2022-07-17,2.8334262165253862e-6,483,170465000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-07-17,1.0089527590672843e-5,1784,176817000
Canada,CA,fr.wikipedia,Q382370,Variole du singe,2104851,2022-07-17,2.7076972521291982e-5,674,24892000
Spain,ES,es.wikipedia,Q382370,Viruela símica,90956,2022-07-17,2.8654752619620874e-6,507,176934000
United States of America,US,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-07-17,2.8299142715084234e-7,790,2791604000
India,IN,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-17,8.135478586505639e-7,587,721531000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-07-17,5.6659413967153e-6,1026,181082000
Sweden,SE,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-17,1.3605952135534774e-5,726,53359000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-07-17,3.652841861269539e-6,3675,1006066000
United Kingdom,GB,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-17,1.215946808340059e-6,910,748388000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-07-17,2.116666860607189e-5,1819,85937000
Mexico,MX,es.wikipedia,Q382370,Viruela símica,90956,2022-07-17,3.901957349217219e-6,490,125578000
Israel,IL,he.wikipedia,Q382370,אבעבועות הקוף,2051679,2022-07-17,3.87130075705437e-5,2025,52308000
Poland,PL,pl.wikipedia,Q382370,Ospa małpia,1844932,2022-07-17,3.1150089461179712e-6,531,170465000
Belgium,BE,fr.wikipedia,Q382370,Variole du singe,2104851,2022-07-17,3.1822675081742834e-5,837,26302000
Finland,FI,fi.wikipedia,Q382370,Apinarokko,1183752,2022-07-17,1.985773562537048e-5,938,47236000
Greece,GR,el.wikipedia,Q382370,Ευλογιά των πιθήκων,790589,2022-07-17,2.4008115419296663e-5,639,26616000
Canada,CA,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-17,2.0576582098373574e-6,658,319781000
Canada,CA,fr.wikipedia,Q382370,Variole du singe,2104851,2022-07-24,2.4827253736140126e-5,618,24892000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-07-24,2.8649497409774854e-5,11586,404405000
Malaysia,MY,ms.wikipedia,Q382370,Cacar monyet,1123747,2022-07-24,9.077285377863413e-5,1272,14013000
Spain,ES,es.wikipedia,Q382370,Viruela símica,90956,2022-07-24,2.2200368498988323e-5,3928,176934000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-24,5.8317727012857125e-6,16280,2791604000
United States of America,US,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-07-24,1.6241558616479988e-6,4534,2791604000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-07-24,7.2714670011387455e-6,4406,605930000
India,IN,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-24,5.3940856318023755e-6,3892,721531000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-07-24,2.653493997194641e-5,4805,181082000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-07-24,6.485956189752959e-5,65253,1006066000
Canada,CA,zh.wikipedia,Q382370,猴痘,39366,2022-07-24,6.500193075041833e-5,505,7769000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-07-24,2.1045248538116437e-6,5875,2791604000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-07-24,1.1929669408985652e-4,10252,85937000
Mexico,MX,es.wikipedia,Q382370,Viruela símica,90956,2022-07-24,2.070426348564239e-5,2600,125578000
Israel,IL,he.wikipedia,Q382370,אבעבועות הקוף,2051679,2022-07-24,5.528791007111723e-5,2892,52308000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-07-24,1.3039098668722355e-6,3640,2791604000
Mexico,MX,es.wikipedia,Q12214,Viruela,41754,2022-07-24,8.648011594387552e-6,1086,125578000
United States of America,US,zh.wikipedia,Q382370,猴痘,39366,2022-07-24,1.8602133502323618e-4,7045,37872000
Poland,PL,pl.wikipedia,Q382370,Ospa małpia,1844932,2022-07-24,5.836975332179626e-6,995,170465000
Italy,IT,it.wikipedia,Q12214,Vaiolo,555706,2022-07-24,1.362445996709835e-5,5317,390254000
Belgium,BE,fr.wikipedia,Q382370,Variole du singe,2104851,2022-07-24,5.6041365675614024e-5,1474,26302000
Taiwan,TW,zh.wikipedia,Q382370,猴痘,39366,2022-07-24,2.443203990566518e-5,4320,176817000
United States of America,US,en.wikipedia,Q740335,Orthopoxvirus,2591633,2022-07-24,1.4525699203755261e-6,4055,2791604000
Finland,FI,fi.wikipedia,Q382370,Apinarokko,1183752,2022-07-24,2.4176475569480904e-5,1142,47236000
Greece,GR,el.wikipedia,Q382370,Ευλογιά των πιθήκων,790589,2022-07-24,2.4045686804929366e-5,640,26616000
Czech Republic,CZ,cs.wikipedia,Q382370,Opičí neštovice,1760457,2022-07-24,1.4417019518744191e-5,698,48415000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-07-24,3.275182057590781e-5,13245,404405000
Italy,IT,it.wikipedia,Q382370,Vaiolo delle scimmie,3197420,2022-07-24,6.695639250334397e-6,2613,390254000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-07-24,4.498869506378625e-6,2726,605930000
Germany,DE,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-07-24,2.767646427805192e-6,1677,605930000
Hungary,HU,hu.wikipedia,Q382370,Majomhimlő,1834968,2022-07-24,1.7322967720128445e-5,615,35502000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-07-24,4.338681557671167e-5,43650,1006066000
Japan,JP,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-24,4.1926222848166405e-5,1548,36922000
United States of America,US,ja.wikipedia,Q1037810,種痘,87329,2022-07-24,4.5142052513873935e-5,545,12073000
Japan,JP,ja.wikipedia,Q182155,帯状疱疹,389447,2022-07-24,5.516536688447875e-7,555,1006066000
Japan,JP,ja.wikipedia,Q948421,ポックスウイルス科,855379,2022-07-24,1.3189989523550144e-6,1327,1006066000
Netherlands,NL,nl.wikipedia,Q12214,Pokken,8777,2022-07-24,9.558422194709586e-6,718,75117000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-07-24,5.058023989075814e-7,1412,2791604000
Canada,CA,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-07-24,1.425975902258108e-6,456,319781000
Japan,JP,zh.wikipedia,Q382370,猴痘,39366,2022-07-24,1.6408450704225353e-4,1864,11360000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-07-24,4.1481528182363974e-7,1158,2791604000
Poland,PL,pl.wikipedia,Q182155,Półpasiec,28946,2022-07-24,6.024697151908016e-6,1027,170465000
Taiwan,TW,zh.wikipedia,Q208726,尖锐湿疣,486744,2022-07-24,2.9148780943008875e-5,5154,176817000
Colombia,CO,es.wikipedia,Q382370,Viruela símica,90956,2022-07-24,6.34959649338413e-6,465,73233000
Germany,DE,de.wikipedia,Q38933,Fieber,1778,2022-07-24,8.15275691911607e-7,494,605930000
United States of America,US,en.wikipedia,Q382370,Monkeypox,242702,2022-07-24,4.8834290250336366e-5,136326,2791604000
Australia,AU,en.wikipedia,Q382370,Monkeypox,242702,2022-07-24,2.8830894418594195e-5,6413,222435000
India,IN,en.wikipedia,Q382370,Monkeypox,242702,2022-07-24,1.5600161323629893e-5,11256,721531000
Taiwan,TW,zh.wikipedia,Q12214,天花,1382,2022-07-24,4.20774020597567e-6,744,176817000
United Kingdom,GB,en.wikipedia,Q382370,Monkeypox,242702,2022-07-24,6.417793978524509e-6,4803,748388000
Brazil,BR,pt.wikipedia,Q182155,Herpes zoster,623734,2022-07-24,6.3010128008305626e-6,1141,181082000
Germany,DE,en.wikipedia,Q382370,Monkeypox,242702,2022-07-24,8.180815568678365e-6,1172,143262000
United Kingdom,GB,en.wikipedia,Q12214,Smallpox,16829895,2022-07-24,6.560767943900758e-7,491,748388000
Canada,CA,en.wikipedia,Q382370,Monkeypox,242702,2022-07-24,9.290733345633418e-6,2971,319781000
United States of America,US,en.wikipedia,Q38933,Fever,46253,2022-07-24,1.6370516735181637e-7,457,2791604000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-07-24,5.581020803810283e-7,1558,2791604000
United States of America,US,en.wikipedia,Q12214,Smallpox,16829895,2022-07-24,3.180966927974025e-6,8880,2791604000
India,IN,en.wikipedia,Q12214,Smallpox,16829895,2022-07-24,6.707958493813848e-7,484,721531000
United States of America,US,en.wikipedia,Q9690,Fatigue,235562,2022-07-24,3.6215738335379946e-7,1011,2791604000
Philippines,PH,en.wikipedia,Q382370,Monkeypox,242702,2022-07-24,5.370970447742745e-5,6083,113257000
