country_long,iso2,project,wikidata_id,page_title,page_id,date,pct_pageviews,pageviews,pageviews_ceil
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-05-19,3.094946256835753e-5,2626,84848000
Spain,ES,es.wikipedia,Q6900886,Monkeypox virus,3219006,2022-05-19,9.579714465857605e-6,1960,204599000
Sweden,SE,sv.wikipedia,Q12214,Smittkoppor,49198,2022-05-19,1.6910549741727078e-5,1136,67177000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-05-19,3.088293200921726e-7,869,2813852000
Italy,IT,it.wikipedia,Q1037810,Vaccino anti-vaiolo,4717640,2022-05-19,5.935898770487063e-6,2566,432285000
Ireland,IE,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-19,1.4971662759142683e-5,811,54169000
Netherlands,NL,nl.wikipedia,Q382370,Apenpokken,5650264,2022-05-19,4.572057425841629e-5,3656,79964000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-05-19,3.134493214284191e-7,882,2813852000
Mexico,MX,es.wikipedia,Q12214,Viruela,41754,2022-05-19,5.6444287269524936e-6,814,144213000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-05-19,6.40403262147405e-7,1802,2813852000
Argentina,AR,es.wikipedia,Q6900886,Monkeypox virus,3219006,2022-05-19,4.492865406864636e-6,466,103720000
United States of America,US,en.wikipedia,Q1292082,Sore throat,310094,2022-05-19,1.7627082021371415e-7,496,2813852000
Portugal,PT,pt.wikipedia,Q12214,Varíola,68516,2022-05-19,7.08695652173913e-5,1956,27600000
Ukraine,UA,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-19,4.4545017029468386e-5,4813,108048000
Germany,DE,pl.wikipedia,Q382370,Ospa małpia,1844932,2022-05-19,1.3136124341940337e-4,524,3989000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-05-19,2.1180929203099523e-7,596,2813852000
Colombia,CO,es.wikipedia,Q6900886,Monkeypox virus,3219006,2022-05-19,9.83590103879159e-6,784,79708000
Greece,GR,el.wikipedia,Q12214,Ευλογιά,124317,2022-05-19,5.768557701485889e-5,1813,31429000
Japan,JP,ja.wikipedia,Q12214,天然痘,31036,2022-05-19,5.278347307873343e-6,5293,1002776000
Ukraine,UA,ru.wikipedia,Q12214,Натуральная оспа,68764,2022-05-19,2.18421442321931e-5,2360,108048000
South Africa,ZA,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-19,9.681617623718376e-6,610,63006000
United States of America,US,en.wikipedia,Q199615,Encephalitis,37636,2022-05-19,2.0541236710388464e-7,578,2813852000
Canada,CA,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-19,7.096170951691393e-5,23375,329403000
Germany,DE,de.wikipedia,Q7692792,Tecovirimat,10506647,2022-05-19,7.573251341130377e-7,467,616644000
Morocco,MA,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-19,9.828343313373253e-5,1231,12525000
Philippines,PH,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-19,4.101425134184713e-6,554,135075000
Portugal,PT,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-19,2.5499052892321143e-5,525,20589000
Japan,JP,zh.wikipedia,Q382370,猴痘,39366,2022-05-19,5.99630184027472e-5,681,11357000
United States of America,US,en.wikipedia,Q101971,Wart,34049,2022-05-19,1.7875851324092383e-7,503,2813852000
Germany,DE,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-19,4.851116105705471e-6,695,143266000
Belgium,BE,fr.wikipedia,Q12214,Variole,96078,2022-05-20,5.588022851139274e-5,1702,30458000
United States of America,US,en.wikipedia,Q152234,Edema,70426,2022-05-20,4.886539874876149e-7,1375,2813852000
Canada,CA,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-05-20,1.5603986606072196e-6,514,329403000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-05-20,1.2820186965296028e-5,2522,196721000
Australia,AU,zh.wikipedia,Q382370,猴痘,39366,2022-05-20,5.295251867919981e-4,2197,4149000
Austria,AT,de.wikipedia,Q12214,Pocken,4049,2022-05-20,3.1931500285930666e-5,2066,64701000
Netherlands,NL,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-20,4.2201294879340786e-4,717,1699000
Canada,CA,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-20,2.765644611798458e-4,7712,27885000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-05-20,3.52261425943691e-5,16010,454492000
Peru,PE,es.wikipedia,Q12214,Viruela,41754,2022-05-20,1.2634774650088175e-5,566,44797000
Spain,ES,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-20,1.8111504995165967e-4,562,3103000
Spain,ES,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,4.4643772424397745e-4,871,1951000
United Kingdom,GB,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-05-20,6.397451464233023e-7,490,765930000
Estonia,EE,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,2.2158229766595938e-4,731,3299000
France,FR,fr.wikipedia,Q847726,Adénopathie,42229,2022-05-20,1.3685609427668694e-6,622,454492000
United States of America,US,es.wikipedia,Q12214,Viruela,41754,2022-05-20,1.7818058509818428e-5,578,32439000
United Kingdom,GB,zh.wikipedia,Q382370,猴痘,39366,2022-05-20,2.3006283228612856e-4,1428,6207000
Greece,GR,el.wikipedia,Q1037810,Εμβόλιο κατά της ευλογιάς,737720,2022-05-20,3.401317254764708e-5,1069,31429000
Finland,FI,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,2.6428054953000726e-4,731,2766000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-20,1.409135946027012e-5,39651,2813852000
Singapore,SG,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-20,1.575967398752209e-5,874,55458000
United States of America,US,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-05-20,9.979202886292526e-7,2808,2813852000
Latvia,LV,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,2.1265413381847583e-4,1052,4947000
Italy,IT,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,2.9707652622527946e-4,691,2326000
Algeria,DZ,ar.wikipedia,Q12214,جدري,200992,2022-05-20,4.041444108372482e-5,628,15539000
Denmark,DK,da.wikipedia,Q382370,Abekopper,1092033,2022-05-20,4.314951989026063e-4,7864,18225000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-05-20,9.503052004073664e-7,586,616644000
Malaysia,MY,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-20,9.993849938499385e-6,585,58536000
India,IN,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-20,6.435885081464319e-6,4261,662069000
Singapore,SG,zh.wikipedia,Q382370,猴痘,39366,2022-05-20,9.150573325286663e-5,1213,13256000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-05-20,9.633130998277417e-6,1879,195056000
France,FR,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,2.175261096605744e-4,1333,6128000
Kyrgyzstan,KG,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,7.203579418344519e-5,483,6705000
Sweden,SE,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-20,2.0239002360287696e-5,1089,53807000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-05-20,3.750588366694057e-6,3761,1002776000
Switzerland,CH,fr.wikipedia,Q12214,Variole,96078,2022-05-20,4.172477917247792e-5,718,17208000
Canada,CA,zh.wikipedia,Q382370,猴痘,39366,2022-05-20,2.8378195590423374e-4,2098,7393000
United Kingdom,GB,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-20,2.6387528886451764e-5,20211,765930000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-20,3.088293200921726e-7,869,2813852000
Canada,CA,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,3.47678916827853e-4,719,2068000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-05-20,6.425608146332265e-5,5452,84848000
Germany,DE,de.wikipedia,Q847726,Lymphadenopathie,1781025,2022-05-20,1.1757188912889772e-6,725,616644000
Spain,ES,es.wikipedia,Q6900886,Monkeypox virus,3219006,2022-05-20,7.551356555994897e-6,1545,204599000
Germany,DE,it.wikipedia,Q382370,Vaiolo delle scimmie,3197420,2022-05-20,1.3582571274878968e-4,505,3718000
Sweden,SE,sv.wikipedia,Q12214,Smittkoppor,49198,2022-05-20,3.697694151272013e-5,2484,67177000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-05-20,3.720877999269329e-7,1047,2813852000
Latvia,LV,ru.wikipedia,Q12214,Натуральная оспа,68764,2022-05-20,1.0794420861127956e-4,534,4947000
Italy,IT,it.wikipedia,Q7692792,Tecovirimat,9406679,2022-05-20,1.5730363070659404e-6,680,432285000
Italy,IT,it.wikipedia,Q1037810,Vaccino anti-vaiolo,4717640,2022-05-20,1.1658974981782852e-5,5040,432285000
Italy,IT,zh.wikipedia,Q382370,猴痘,39366,2022-05-20,5.695159629248198e-4,553,971000
Ireland,IE,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-20,2.959257139692444e-5,1603,54169000
Netherlands,NL,nl.wikipedia,Q382370,Apenpokken,5650264,2022-05-20,2.0583012355560002e-4,16459,79964000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-05-20,2.995893174196795e-7,843,2813852000
Switzerland,CH,it.wikipedia,Q12214,Vaiolo,555706,2022-05-20,1.2641291810841984e-4,548,4335000
Moldova,MD,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,2.3042686627554117e-4,1139,4943000
Mexico,MX,es.wikipedia,Q12214,Viruela,41754,2022-05-20,6.649885932613564e-6,959,144213000
France,FR,ru.wikipedia,Q12214,Натуральная оспа,68764,2022-05-20,1.0639686684073107e-4,652,6128000
Germany,DE,de.wikipedia,Q6889412,Modified-Vaccinia-Ankara-Virus,8601738,2022-05-20,7.994888460765045e-7,493,616644000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-05-20,7.779371480802828e-7,2189,2813852000
Argentina,AR,es.wikipedia,Q6900886,Monkeypox virus,3219006,2022-05-20,5.264172772849981e-6,546,103720000
United Kingdom,GB,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,2.4044551212055033e-4,1101,4579000
Portugal,PT,pt.wikipedia,Q12214,Varíola,68516,2022-05-20,5.873188405797101e-5,1621,27600000
Ukraine,UA,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,1.6625944024877833e-4,17964,108048000
South Korea,KR,ko.wikipedia,Q1037810,천연두 백신,2691937,2022-05-20,8.147124684358473e-6,513,62967000
United States of America,US,es.wikipedia,Q6900886,Monkeypox virus,3219006,2022-05-20,1.84654274176146e-5,599,32439000
Czech Republic,CZ,cs.wikipedia,Q382370,Opičí neštovice,1760457,2022-05-20,6.271310277642475e-5,4120,65696000
Malaysia,MY,zh.wikipedia,Q382370,猴痘,39366,2022-05-20,8.916673521427984e-5,1084,12157000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-20,1.1308449873705147e-4,51396,454492000
Austria,AT,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-05-20,2.1978021978021977e-5,1422,64701000
Italy,IT,it.wikipedia,Q382370,Vaiolo delle scimmie,3197420,2022-05-20,2.5813988456689453e-5,11159,432285000
South Korea,KR,ko.wikipedia,Q12214,천연두,9240,2022-05-20,9.354106119078247e-6,589,62967000
Tunisia,TN,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-20,1.9084643930022973e-4,1080,5659000
Sweden,SE,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,3.355048859934853e-4,721,2149000
Netherlands,NL,nl.wikipedia,Q12214,Pokken,8777,2022-05-20,1.0430943924766144e-4,8341,79964000
Spain,ES,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-20,1.2526143493680095e-5,551,43988000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-05-20,2.53776895583189e-5,15649,616644000
United States of America,US,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-20,1.3798722461217573e-4,2117,15342000
Italy,IT,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-20,1.5455663986785998e-5,917,59331000
Germany,DE,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-05-20,2.0103982200426827e-5,12397,616644000
Czech Republic,CZ,cs.wikipedia,Q12214,Pravé neštovice,192754,2022-05-20,3.1432659522649784e-5,2065,65696000
Sweden,SE,sv.wikipedia,Q6900886,Apkoppsvirus,8149005,2022-05-20,1.3209878380993496e-4,8874,67177000
Bulgaria,BG,bg.wikipedia,Q12214,Едра шарка,85735,2022-05-20,3.256777108433735e-5,692,21248000
France,FR,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-20,1.2960456631752384e-5,881,67976000
Germany,DE,ru.wikipedia,Q12214,Натуральная оспа,68764,2022-05-20,1.417988800746617e-4,2431,17144000
United States of America,US,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,1.9343770105082565e-4,2706,13989000
Armenia,AM,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-20,1.640223985067662e-4,703,4286000
Mexico,MX,es.wikipedia,Q6900886,Monkeypox virus,3219006,2022-05-20,8.577590092432721e-6,1237,144213000
New Zealand,NZ,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-20,2.942773910038019e-5,1192,40506000
United States of America,US,en.wikipedia,Q948421,Poxviridae,1548205,2022-05-20,4.7621552235156645e-7,1340,2813852000
Germany,DE,pl.wikipedia,Q382370,Ospa małpia,1844932,2022-05-20,1.8124843319127602e-4,723,3989000
France,FR,fr.wikipedia,Q948421,Poxviridae,295343,2022-05-20,1.5555829365533386e-6,707,454492000
United States of America,US,en.wikipedia,Q167844,Conjunctivitis,44410,2022-05-20,1.876431311952441e-7,528,2813852000
Italy,IT,ru.wikipedia,Q12214,Натуральная оспа,68764,2022-05-20,2.1883061049011177e-4,509,2326000
Finland,FI,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-20,2.196528265047744e-5,720,32779000
Belgium,BE,fr.wikipedia,Q12214,Variole,96078,2022-05-21,2.5313546523080965e-5,771,30458000
Poland,PL,pl.wikipedia,Q12214,Ospa prawdziwa,23002,2022-05-21,8.743347176966364e-6,1720,196721000
Australia,AU,zh.wikipedia,Q382370,猴痘,39366,2022-05-21,2.0920703784044347e-4,868,4149000
Austria,AT,de.wikipedia,Q12214,Pocken,4049,2022-05-21,2.9458586420611738e-5,1906,64701000
Canada,CA,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-21,1.6962524654832347e-4,4730,27885000
France,FR,fr.wikipedia,Q12214,Variole,96078,2022-05-21,1.4376490675303415e-5,6534,454492000
United States of America,US,es.wikipedia,Q12214,Viruela,41754,2022-05-21,1.535189124202349e-5,498,32439000
United Kingdom,GB,zh.wikipedia,Q382370,猴痘,39366,2022-05-21,1.6320283550829708e-4,1013,6207000
Greece,GR,el.wikipedia,Q1037810,Εμβόλιο κατά της ευλογιάς,737720,2022-05-21,3.344045308473066e-5,1051,31429000
United States of America,US,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-21,1.0691038476792668e-5,30083,2813852000
Macau,MO,zh.wikipedia,Q382370,猴痘,39366,2022-05-21,1.4474031109939361e-4,549,3793000
Singapore,SG,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-21,1.3541779364564175e-5,751,55458000
United States of America,US,en.wikipedia,Q7692792,Tecovirimat,24383686,2022-05-21,6.293863358840479e-7,1771,2813852000
Latvia,LV,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-21,9.217707701637357e-5,456,4947000
Algeria,DZ,ar.wikipedia,Q12214,جدري,200992,2022-05-21,3.0246476607246282e-5,470,15539000
Denmark,DK,da.wikipedia,Q382370,Abekopper,1092033,2022-05-21,9.08641975308642e-5,1656,18225000
Germany,DE,de.wikipedia,Q182155,Herpes Zoster,200309,2022-05-21,1.1757188912889772e-6,725,616644000
Malaysia,MY,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-21,1.8911439114391146e-5,1107,58536000
India,IN,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-21,1.0403749458138048e-5,6888,662069000
Singapore,SG,zh.wikipedia,Q382370,猴痘,39366,2022-05-21,6.80446590223295e-5,902,13256000
Brazil,BR,pt.wikipedia,Q12214,Varíola,68516,2022-05-21,9.756172586334182e-6,1903,195056000
France,FR,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-21,1.1390339425587468e-4,698,6128000
Kyrgyzstan,KG,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-21,7.591349739000745e-5,509,6705000
Japan,JP,ja.wikipedia,Q1037810,種痘,87329,2022-05-21,3.527208469289253e-6,3537,1002776000
Switzerland,CH,fr.wikipedia,Q12214,Variole,96078,2022-05-21,3.016039051603905e-5,519,17208000
Canada,CA,zh.wikipedia,Q382370,猴痘,39366,2022-05-21,1.774651697551738e-4,1312,7393000
United Kingdom,GB,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-21,2.083219093128615e-5,15956,765930000
United States of America,US,en.wikipedia,Q6473911,Herpes simplex,21323216,2022-05-21,2.569431512389422e-7,723,2813852000
Hong Kong,HK,zh.wikipedia,Q382370,猴痘,39366,2022-05-21,6.674288138789365e-5,5663,84848000
Germany,DE,de.wikipedia,Q847726,Lymphadenopathie,1781025,2022-05-21,8.69221138939161e-7,536,616644000
Spain,ES,es.wikipedia,Q6900886,Monkeypox virus,3219006,2022-05-21,4.5014882770688025e-6,921,204599000
Sweden,SE,sv.wikipedia,Q12214,Smittkoppor,49198,2022-05-21,2.947437366955952e-5,1980,67177000
United States of America,US,en.wikipedia,Q186235,Myocarditis,452461,2022-05-21,3.301524031825412e-7,929,2813852000
United States of America,US,zh.wikipedia,Q1037810,天花疫苗,5982886,2022-05-21,1.3951263585873349e-5,525,37631000
Italy,IT,it.wikipedia,Q1037810,Vaccino anti-vaiolo,4717640,2022-05-21,7.224400569069017e-6,3123,432285000
Ireland,IE,en.wikipedia,Q6900886,Monkeypox virus,39680623,2022-05-21,1.862688991858812e-5,1009,54169000
Netherlands,NL,nl.wikipedia,Q382370,Apenpokken,5650264,2022-05-21,7.774748636886598e-5,6217,79964000
United States of America,US,en.wikipedia,Q655331,Herpes simplex virus,4774419,2022-05-21,2.999447021378523e-7,844,2813852000
Moldova,MD,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-21,1.2907141412097915e-4,638,4943000
Mexico,MX,es.wikipedia,Q12214,Viruela,41754,2022-05-21,5.3601270343172945e-6,773,144213000
Germany,DE,de.wikipedia,Q6889412,Modified-Vaccinia-Ankara-Virus,8601738,2022-05-21,7.589468153424018e-7,468,616644000
United States of America,US,en.wikipedia,Q182155,Herpes zoster,443800,2022-05-21,6.578171133378728e-7,1851,2813852000
United Kingdom,GB,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-21,1.3168814151561477e-4,603,4579000
United States of America,US,en.wikipedia,Q1292082,Sore throat,310094,2022-05-21,1.7484928134102292e-7,492,2813852000
Portugal,PT,pt.wikipedia,Q12214,Varíola,68516,2022-05-21,3.108695652173913e-5,858,27600000
Taiwan,TW,zh.wikipedia,Q1037810,天花疫苗,5982886,2022-05-21,6.122892989235726e-6,1182,193046000
Ukraine,UA,ru.wikipedia,Q382370,Оспа обезьян,2609064,2022-05-21,1.7217347845402043e-4,18603,108048000
South Korea,KR,ko.wikipedia,Q1037810,천연두 백신,2691937,2022-05-21,1.9788142995537345e-5,1246,62967000
Czech Republic,CZ,cs.wikipedia,Q382370,Opičí neštovice,1760457,2022-05-21,3.2878714076960545e-5,2160,65696000
Malaysia,MY,zh.wikipedia,Q382370,猴痘,39366,2022-05-21,1.1425516163527185e-4,1389,12157000
France,FR,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-21,3.468047842426269e-5,15762,454492000
Austria,AT,de.wikipedia,Q1037810,Pockenimpfstoff,8841370,2022-05-21,1.6862181419143443e-5,1091,64701000
Italy,IT,it.wikipedia,Q382370,Vaiolo delle scimmie,3197420,2022-05-21,1.127034248239009e-5,4872,432285000
South Korea,KR,ko.wikipedia,Q12214,천연두,9240,2022-05-21,3.905220194705163e-5,2459,62967000
Tunisia,TN,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-21,1.2705424986746776e-4,719,5659000
Netherlands,NL,nl.wikipedia,Q12214,Pokken,8777,2022-05-21,7.299534790655795e-5,5837,79964000
Germany,DE,de.wikipedia,Q12214,Pocken,4049,2022-05-21,2.2578667756436452e-5,13923,616644000
United States of America,US,fr.wikipedia,Q382370,Variole du singe,2104851,2022-05-21,7.019945248337895e-5,1077,15342000
