project,page_name,redirect_name,date,views
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-09-12,1
sv.wikipedia,Apkoppsvirus,NA,2022-09-13,3
sv.wikipedia,Apkoppsvirus,NA,2022-09-14,10
sv.wikipedia,Apkoppsvirus,NA,2022-09-15,12
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-09-15,0
sv.wikipedia,Apkoppsvirus,NA,2022-09-16,3
sv.wikipedia,Apkoppsvirus,NA,2022-09-17,3
sv.wikipedia,Apkoppsvirus,NA,2022-09-18,2
sv.wikipedia,Apkoppsvirus,NA,2022-09-19,5
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-09-19,1
sv.wikipedia,Apkoppsvirus,NA,2022-09-20,2
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-09-20,0
sv.wikipedia,Apkoppsvirus,NA,2022-09-21,3
sv.wikipedia,Apkoppsvirus,NA,2022-09-22,5
sv.wikipedia,Apkoppsvirus,NA,2022-09-23,6
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-09-23,1
sv.wikipedia,Apkoppsvirus,NA,2022-09-24,0
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-09-24,0
sv.wikipedia,Apkoppsvirus,NA,2022-09-25,3
sv.wikipedia,Apkoppsvirus,NA,2022-09-26,6
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-09-26,0
sv.wikipedia,Apkoppsvirus,NA,2022-09-27,5
sv.wikipedia,Apkoppsvirus,NA,2022-09-28,3
sv.wikipedia,Apkoppsvirus,NA,2022-09-29,4
sv.wikipedia,Apkoppsvirus,NA,2022-09-30,4
sv.wikipedia,Apkoppsvirus,NA,2022-10-01,2
sv.wikipedia,Apkoppsvirus,NA,2022-10-02,2
sv.wikipedia,Apkoppsvirus,NA,2022-10-03,4
sv.wikipedia,Apkoppsvirus,NA,2022-10-04,7
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-10-04,0
sv.wikipedia,Apkoppsvirus,NA,2022-10-05,2
sv.wikipedia,Apkoppsvirus,NA,2022-10-06,6
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-10-06,1
sv.wikipedia,Apkoppsvirus,NA,2022-10-07,3
sv.wikipedia,Apkoppsvirus,NA,2022-10-08,2
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-10-08,1
sv.wikipedia,Apkoppsvirus,NA,2022-10-09,9
sv.wikipedia,Apkoppsvirus,NA,2022-10-10,9
sv.wikipedia,Apkoppsvirus,NA,2022-10-11,12
sv.wikipedia,Apkoppsvirus,NA,2022-10-12,5
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-10-12,1
sv.wikipedia,Apkoppsvirus,NA,2022-10-13,5
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-10-13,0
sv.wikipedia,Apkoppsvirus,NA,2022-10-14,4
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-10-14,0
sv.wikipedia,Apkoppsvirus,NA,2022-10-15,2
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-10-15,2
sv.wikipedia,Apkoppsvirus,NA,2022-10-16,8
sv.wikipedia,Apkoppsvirus,NA,2022-10-17,8
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-10-17,1
sv.wikipedia,Apkoppsvirus,NA,2022-10-18,2
sv.wikipedia,Apkoppsvirus,NA,2022-10-19,4
sv.wikipedia,Apkoppsvirus,NA,2022-10-20,6
sv.wikipedia,Apkoppsvirus,NA,2022-10-21,4
sv.wikipedia,Apkoppsvirus,NA,2022-10-22,1
sv.wikipedia,Apkoppsvirus,NA,2022-10-23,4
sv.wikipedia,Apkoppsvirus,NA,2022-10-24,2
sv.wikipedia,Apkoppsvirus,NA,2022-10-25,1
sv.wikipedia,Apkoppsvirus,NA,2022-10-26,1
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-10-26,1
sv.wikipedia,Apkoppsvirus,NA,2022-10-27,4
sv.wikipedia,Apkoppsvirus,NA,2022-10-28,6
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-10-28,0
sv.wikipedia,Apkoppsvirus,NA,2022-10-29,3
sv.wikipedia,Apkoppsvirus,NA,2022-10-30,8
sv.wikipedia,Apkoppsvirus,NA,2022-10-31,3
sv.wikipedia,Apkoppsvirus,NA,2022-11-01,5
sv.wikipedia,Apkoppsvirus,NA,2022-11-02,6
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-11-02,1
sv.wikipedia,Apkoppsvirus,NA,2022-11-03,3
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-11-03,0
sv.wikipedia,Apkoppsvirus,NA,2022-11-04,2
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-11-04,1
sv.wikipedia,Apkoppsvirus,NA,2022-11-05,6
sv.wikipedia,Apkoppsvirus,NA,2022-11-06,5
sv.wikipedia,Apkoppsvirus,NA,2022-11-07,3
sv.wikipedia,Apkoppsvirus,NA,2022-11-08,1
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-11-08,1
sv.wikipedia,Apkoppsvirus,NA,2022-11-09,1
sv.wikipedia,Apkoppsvirus,NA,2022-11-10,3
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-11-10,1
sv.wikipedia,Apkoppsvirus,NA,2022-11-11,2
sv.wikipedia,Apkoppsvirus,NA,2022-11-12,5
sv.wikipedia,Apkoppsvirus,NA,2022-11-13,3
sv.wikipedia,Apkoppsvirus,NA,2022-11-14,2
sv.wikipedia,Apkoppsvirus,NA,2022-11-15,3
sv.wikipedia,Apkoppsvirus,NA,2022-11-16,1
sv.wikipedia,Apkoppsvirus,NA,2022-11-17,1
sv.wikipedia,Apkoppsvirus,NA,2022-11-18,6
sv.wikipedia,Apkoppsvirus,NA,2022-11-19,4
sv.wikipedia,Apkoppsvirus,NA,2022-11-20,1
sv.wikipedia,Apkoppsvirus,NA,2022-11-21,2
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-11-21,0
sv.wikipedia,Apkoppsvirus,NA,2022-11-22,10
sv.wikipedia,Apkoppsvirus,NA,2022-11-23,32
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-11-23,8
sv.wikipedia,Apkoppsvirus,NA,2022-11-24,3
sv.wikipedia,Apkoppsvirus,NA,2022-11-25,11
sv.wikipedia,Apkoppsvirus,NA,2022-11-26,2
sv.wikipedia,Apkoppsvirus,NA,2022-11-27,1
sv.wikipedia,Apkoppsvirus,NA,2022-11-28,10
sv.wikipedia,Apkoppsvirus,NA,2022-11-29,15
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-11-29,0
sv.wikipedia,Apkoppsvirus,NA,2022-11-30,6
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-11-30,1
sv.wikipedia,Apkoppsvirus,NA,2022-12-01,7
sv.wikipedia,Apkoppsvirus,NA,2022-12-02,4
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-12-02,1
sv.wikipedia,Apkoppsvirus,NA,2022-12-03,26
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-12-03,0
sv.wikipedia,Apkoppsvirus,NA,2022-12-04,3
sv.wikipedia,Apkoppsvirus,Apkoppor,2022-12-04,0
sv.wikipedia,Apkoppsvirus,NA,2022-12-05,2
sv.wikipedia,Apkoppsvirus,NA,2022-12-06,3
sv.wikipedia,Apkoppsvirus,NA,2022-12-07,7
