project,page_name,redirect_name,date,views
sr.wikipedia,Majmunske boginje,NA,2022-09-30,6
sr.wikipedia,Majmunske boginje,NA,2022-10-01,0
sr.wikipedia,Majmunske boginje,NA,2022-10-01,0
sr.wikipedia,Majmunske boginje,NA,2022-10-02,1
sr.wikipedia,Majmunske boginje,NA,2022-10-02,1
sr.wikipedia,Majmunske boginje,NA,2022-10-03,1
sr.wikipedia,Majmunske boginje,NA,2022-10-03,1
sr.wikipedia,Majmunske boginje,NA,2022-10-04,0
sr.wikipedia,Majmunske boginje,NA,2022-10-04,0
sr.wikipedia,Majmunske boginje,NA,2022-10-05,4
sr.wikipedia,Majmunske boginje,NA,2022-10-05,4
sr.wikipedia,Majmunske boginje,NA,2022-10-06,10
sr.wikipedia,Majmunske boginje,NA,2022-10-06,10
sr.wikipedia,Majmunske boginje,NA,2022-10-07,1
sr.wikipedia,Majmunske boginje,NA,2022-10-07,1
sr.wikipedia,Majmunske boginje,NA,2022-10-08,1
sr.wikipedia,Majmunske boginje,NA,2022-10-08,1
sr.wikipedia,Majmunske boginje,NA,2022-10-09,1
sr.wikipedia,Majmunske boginje,NA,2022-10-09,1
sr.wikipedia,Majmunske boginje,NA,2022-10-10,0
sr.wikipedia,Majmunske boginje,NA,2022-10-10,0
sr.wikipedia,Majmunske boginje,NA,2022-10-11,3
sr.wikipedia,Majmunske boginje,NA,2022-10-11,3
sr.wikipedia,Majmunske boginje,NA,2022-10-12,0
sr.wikipedia,Majmunske boginje,NA,2022-10-12,0
sr.wikipedia,Majmunske boginje,NA,2022-10-13,1
sr.wikipedia,Majmunske boginje,NA,2022-10-13,1
sr.wikipedia,Majmunske boginje,NA,2022-10-14,1
sr.wikipedia,Majmunske boginje,NA,2022-10-14,1
sr.wikipedia,Majmunske boginje,NA,2022-10-15,4
sr.wikipedia,Majmunske boginje,NA,2022-10-15,4
sr.wikipedia,Majmunske boginje,NA,2022-10-16,2
sr.wikipedia,Majmunske boginje,NA,2022-10-16,2
sr.wikipedia,Majmunske boginje,NA,2022-10-17,0
sr.wikipedia,Majmunske boginje,NA,2022-10-17,0
sr.wikipedia,Majmunske boginje,NA,2022-10-18,2
sr.wikipedia,Majmunske boginje,NA,2022-10-18,2
sr.wikipedia,Majmunske boginje,NA,2022-10-19,1
sr.wikipedia,Majmunske boginje,NA,2022-10-19,1
sr.wikipedia,Majmunske boginje,NA,2022-10-20,1
sr.wikipedia,Majmunske boginje,NA,2022-10-20,1
sr.wikipedia,Majmunske boginje,NA,2022-10-21,1
sr.wikipedia,Majmunske boginje,NA,2022-10-21,1
sr.wikipedia,Majmunske boginje,NA,2022-10-22,1
sr.wikipedia,Majmunske boginje,NA,2022-10-22,1
sr.wikipedia,Majmunske boginje,NA,2022-10-23,0
sr.wikipedia,Majmunske boginje,NA,2022-10-23,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-10-23,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-10-23,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-10-23,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-10-23,0
sr.wikipedia,Majmunske boginje,NA,2022-10-24,1
sr.wikipedia,Majmunske boginje,NA,2022-10-24,1
sr.wikipedia,Majmunske boginje,NA,2022-10-25,1
sr.wikipedia,Majmunske boginje,NA,2022-10-25,1
sr.wikipedia,Majmunske boginje,NA,2022-10-26,4
sr.wikipedia,Majmunske boginje,NA,2022-10-26,4
sr.wikipedia,Majmunske boginje,NA,2022-10-27,0
sr.wikipedia,Majmunske boginje,NA,2022-10-27,0
sr.wikipedia,Majmunske boginje,NA,2022-10-28,5
sr.wikipedia,Majmunske boginje,NA,2022-10-28,5
sr.wikipedia,Majmunske boginje,NA,2022-10-29,1
sr.wikipedia,Majmunske boginje,NA,2022-10-29,1
sr.wikipedia,Majmunske boginje,NA,2022-10-30,2
sr.wikipedia,Majmunske boginje,NA,2022-10-30,2
sr.wikipedia,Majmunske boginje,NA,2022-10-31,1
sr.wikipedia,Majmunske boginje,NA,2022-10-31,1
sr.wikipedia,Majmunske boginje,NA,2022-11-01,2
sr.wikipedia,Majmunske boginje,NA,2022-11-01,2
sr.wikipedia,Majmunske boginje,NA,2022-11-02,2
sr.wikipedia,Majmunske boginje,NA,2022-11-02,2
sr.wikipedia,Majmunske boginje,NA,2022-11-03,3
sr.wikipedia,Majmunske boginje,NA,2022-11-03,3
sr.wikipedia,Majmunske boginje,NA,2022-11-04,1
sr.wikipedia,Majmunske boginje,NA,2022-11-04,1
sr.wikipedia,Majmunske boginje,NA,2022-11-05,3
sr.wikipedia,Majmunske boginje,NA,2022-11-05,3
sr.wikipedia,Majmunske boginje,NA,2022-11-06,0
sr.wikipedia,Majmunske boginje,NA,2022-11-06,0
sr.wikipedia,Majmunske boginje,NA,2022-11-07,1
sr.wikipedia,Majmunske boginje,NA,2022-11-07,1
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-07,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-07,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-07,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-07,0
sr.wikipedia,Majmunske boginje,NA,2022-11-08,0
sr.wikipedia,Majmunske boginje,NA,2022-11-08,0
sr.wikipedia,Majmunske boginje,NA,2022-11-09,2
sr.wikipedia,Majmunske boginje,NA,2022-11-09,2
sr.wikipedia,Majmunske boginje,NA,2022-11-10,1
sr.wikipedia,Majmunske boginje,NA,2022-11-10,1
sr.wikipedia,Majmunske boginje,NA,2022-11-11,1
sr.wikipedia,Majmunske boginje,NA,2022-11-11,1
sr.wikipedia,Majmunske boginje,NA,2022-11-12,3
sr.wikipedia,Majmunske boginje,NA,2022-11-12,3
sr.wikipedia,Majmunske boginje,NA,2022-11-13,0
sr.wikipedia,Majmunske boginje,NA,2022-11-13,0
sr.wikipedia,Majmunske boginje,NA,2022-11-14,2
sr.wikipedia,Majmunske boginje,NA,2022-11-14,2
sr.wikipedia,Majmunske boginje,NA,2022-11-15,5
sr.wikipedia,Majmunske boginje,NA,2022-11-15,5
sr.wikipedia,Majmunske boginje,NA,2022-11-16,1
sr.wikipedia,Majmunske boginje,NA,2022-11-16,1
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-16,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-16,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-16,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-16,0
sr.wikipedia,Majmunske boginje,NA,2022-11-17,0
sr.wikipedia,Majmunske boginje,NA,2022-11-17,0
sr.wikipedia,Majmunske boginje,NA,2022-11-18,5
sr.wikipedia,Majmunske boginje,NA,2022-11-18,5
sr.wikipedia,Majmunske boginje,NA,2022-11-19,1
sr.wikipedia,Majmunske boginje,NA,2022-11-19,1
sr.wikipedia,Majmunske boginje,NA,2022-11-20,1
sr.wikipedia,Majmunske boginje,NA,2022-11-20,1
sr.wikipedia,Majmunske boginje,NA,2022-11-21,4
sr.wikipedia,Majmunske boginje,NA,2022-11-21,4
sr.wikipedia,Majmunske boginje,NA,2022-11-22,3
sr.wikipedia,Majmunske boginje,NA,2022-11-22,3
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-22,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-22,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-22,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-22,0
sr.wikipedia,Majmunske boginje,NA,2022-11-23,0
sr.wikipedia,Majmunske boginje,NA,2022-11-23,0
sr.wikipedia,Majmunske boginje,NA,2022-11-24,1
sr.wikipedia,Majmunske boginje,NA,2022-11-24,1
sr.wikipedia,Majmunske boginje,NA,2022-11-25,2
sr.wikipedia,Majmunske boginje,NA,2022-11-25,2
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-25,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-11-25,0
