country_long,iso2,project,page_title,date,pageviews
United States of America,US,en.wikipedia,Scabies,2022-11-18,781
United States of America,US,en.wikipedia,Sepsis,2022-11-18,2232
United States of America,US,en.wikipedia,Shingles,2022-11-18,669
United States of America,US,en.wikipedia,Smallpox,2022-11-18,8686
United States of America,US,en.wikipedia,Virus,2022-11-18,1166
United States of America,US,en.wikipedia,World Health Organization,2022-11-18,949
United States of America,US,en.wikipedia,Conjunctivitis,2022-11-19,819
United States of America,US,en.wikipedia,Cowpox,2022-11-19,1086
United States of America,US,en.wikipedia,Diarrhea,2022-11-19,547
United States of America,US,en.wikipedia,Encephalitis,2022-11-19,645
United States of America,US,en.wikipedia,Herpes simplex virus,2022-11-19,591
United States of America,US,en.wikipedia,Index case,2022-11-19,798
United States of America,US,en.wikipedia,Infection,2022-11-19,534
United States of America,US,en.wikipedia,Kaposi's sarcoma,2022-11-19,806
United States of America,US,en.wikipedia,Lymphadenopathy,2022-11-19,453
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-11-19,558
United States of America,US,en.wikipedia,Myocarditis,2022-11-19,1646
United States of America,US,en.wikipedia,Scabies,2022-11-19,783
United States of America,US,en.wikipedia,Sepsis,2022-11-19,2427
United States of America,US,en.wikipedia,Shingles,2022-11-19,688
United States of America,US,en.wikipedia,Smallpox,2022-11-19,1766
United States of America,US,en.wikipedia,Virus,2022-11-19,850
United States of America,US,en.wikipedia,World Health Organization,2022-11-19,771
United States of America,US,en.wikipedia,Chickenpox,2022-11-20,455
United States of America,US,en.wikipedia,Conjunctivitis,2022-11-20,793
United States of America,US,en.wikipedia,Cowpox,2022-11-20,1258
United States of America,US,en.wikipedia,Diarrhea,2022-11-20,613
United States of America,US,en.wikipedia,Encephalitis,2022-11-20,605
United States of America,US,en.wikipedia,Herpes simplex virus,2022-11-20,468
United States of America,US,en.wikipedia,Index case,2022-11-20,697
United States of America,US,en.wikipedia,Infection,2022-11-20,531
United States of America,US,en.wikipedia,Infectious disease (medical specialty),2022-11-20,488
United States of America,US,en.wikipedia,Kaposi's sarcoma,2022-11-20,707
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-11-20,514
United States of America,US,en.wikipedia,Myocarditis,2022-11-20,1847
United States of America,US,en.wikipedia,Scabies,2022-11-20,759
United States of America,US,en.wikipedia,Sepsis,2022-11-20,2275
United States of America,US,en.wikipedia,Shingles,2022-11-20,740
United States of America,US,en.wikipedia,Skin condition,2022-11-20,552
United States of America,US,en.wikipedia,Smallpox,2022-11-20,2565
United States of America,US,en.wikipedia,Virus,2022-11-20,964
United States of America,US,en.wikipedia,World Health Organization,2022-11-20,739
United States of America,US,en.wikipedia,Clade,2022-11-21,476
United States of America,US,en.wikipedia,Conjunctivitis,2022-11-21,1091
United States of America,US,en.wikipedia,Cowpox,2022-11-21,982
United States of America,US,en.wikipedia,Diarrhea,2022-11-21,713
United States of America,US,en.wikipedia,Encephalitis,2022-11-21,598
United States of America,US,en.wikipedia,Fever,2022-11-21,507
United States of America,US,en.wikipedia,Herpes simplex virus,2022-11-21,566
United States of America,US,en.wikipedia,Index case,2022-11-21,1670
United States of America,US,en.wikipedia,Infection,2022-11-21,767
United States of America,US,en.wikipedia,Kaposi's sarcoma,2022-11-21,844
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-11-21,596
United States of America,US,en.wikipedia,Myocarditis,2022-11-21,1981
United States of America,US,en.wikipedia,Scabies,2022-11-21,844
United States of America,US,en.wikipedia,Sepsis,2022-11-21,2326
United States of America,US,en.wikipedia,Shingles,2022-11-21,724
United States of America,US,en.wikipedia,Smallpox,2022-11-21,11485
United States of America,US,en.wikipedia,Virus,2022-11-21,1088
United States of America,US,en.wikipedia,Wart,2022-11-21,456
United States of America,US,en.wikipedia,World Health Organization,2022-11-21,887
United States of America,US,en.wikipedia,Conjunctivitis,2022-11-22,965
United States of America,US,en.wikipedia,Cowpox,2022-11-22,768
United States of America,US,en.wikipedia,Diarrhea,2022-11-22,766
United States of America,US,en.wikipedia,Encephalitis,2022-11-22,645
United States of America,US,en.wikipedia,Fever,2022-11-22,505
United States of America,US,en.wikipedia,Herpes simplex virus,2022-11-22,593
United States of America,US,en.wikipedia,Index case,2022-11-22,622
United States of America,US,en.wikipedia,Infection,2022-11-22,694
United States of America,US,en.wikipedia,Kaposi's sarcoma,2022-11-22,637
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-11-22,553
United States of America,US,en.wikipedia,Myocarditis,2022-11-22,1909
United States of America,US,en.wikipedia,Scabies,2022-11-22,1010
United States of America,US,en.wikipedia,Sepsis,2022-11-22,2499
United States of America,US,en.wikipedia,Shingles,2022-11-22,836
United States of America,US,en.wikipedia,Skin condition,2022-11-22,472
United States of America,US,en.wikipedia,Smallpox,2022-11-22,4397
United States of America,US,en.wikipedia,Virus,2022-11-22,1257
United States of America,US,en.wikipedia,Wart,2022-11-22,526
United States of America,US,en.wikipedia,World Health Organization,2022-11-22,783
United States of America,US,en.wikipedia,Conjunctivitis,2022-11-23,1037
United States of America,US,en.wikipedia,Cowpox,2022-11-23,745
United States of America,US,en.wikipedia,Diarrhea,2022-11-23,617
United States of America,US,en.wikipedia,Encephalitis,2022-11-23,571
United States of America,US,en.wikipedia,Herpes simplex virus,2022-11-23,659
United States of America,US,en.wikipedia,Infection,2022-11-23,671
United States of America,US,en.wikipedia,Kaposi's sarcoma,2022-11-23,541
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-11-23,868
United States of America,US,en.wikipedia,Myocarditis,2022-11-23,1620
United States of America,US,en.wikipedia,Scabies,2022-11-23,965
United States of America,US,en.wikipedia,Sepsis,2022-11-23,2434
United States of America,US,en.wikipedia,Shingles,2022-11-23,781
United States of America,US,en.wikipedia,Smallpox,2022-11-23,1805
United States of America,US,en.wikipedia,Virus,2022-11-23,1120
United States of America,US,en.wikipedia,World Health Organization,2022-11-23,875
United States of America,US,en.wikipedia,Conjunctivitis,2022-11-24,848
United States of America,US,en.wikipedia,Cowpox,2022-11-24,735
United States of America,US,en.wikipedia,Diarrhea,2022-11-24,584
United States of America,US,en.wikipedia,Encephalitis,2022-11-24,726
United States of America,US,en.wikipedia,Fever,2022-11-24,615
United States of America,US,en.wikipedia,Herpes simplex virus,2022-11-24,519
United States of America,US,en.wikipedia,Index case,2022-11-24,684
United States of America,US,en.wikipedia,Infection,2022-11-24,587
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-11-24,761
United States of America,US,en.wikipedia,Myocarditis,2022-11-24,1407
United States of America,US,en.wikipedia,Scabies,2022-11-24,805
United States of America,US,en.wikipedia,Sepsis,2022-11-24,2271
United States of America,US,en.wikipedia,Shingles,2022-11-24,829
United States of America,US,en.wikipedia,Signs and symptoms,2022-11-24,530
United States of America,US,en.wikipedia,Smallpox,2022-11-24,1549
United States of America,US,en.wikipedia,Virus,2022-11-24,1043
United States of America,US,en.wikipedia,Wart,2022-11-24,489
United States of America,US,en.wikipedia,World Health Organization,2022-11-24,883
United States of America,US,en.wikipedia,Chickenpox,2022-11-25,450
United States of America,US,en.wikipedia,Clade,2022-11-25,495
United States of America,US,en.wikipedia,Conjunctivitis,2022-11-25,808
United States of America,US,en.wikipedia,Cowpox,2022-11-25,642
United States of America,US,en.wikipedia,Diarrhea,2022-11-25,698
United States of America,US,en.wikipedia,Encephalitis,2022-11-25,607
United States of America,US,en.wikipedia,Fever,2022-11-25,508
United States of America,US,en.wikipedia,Herpes simplex virus,2022-11-25,502
United States of America,US,en.wikipedia,Index case,2022-11-25,708
United States of America,US,en.wikipedia,Infection,2022-11-25,648
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-11-25,646
United States of America,US,en.wikipedia,Myocarditis,2022-11-25,1903
United States of America,US,en.wikipedia,Scabies,2022-11-25,783
United States of America,US,en.wikipedia,Sepsis,2022-11-25,2242
United States of America,US,en.wikipedia,Shingles,2022-11-25,716
United States of America,US,en.wikipedia,Skin condition,2022-11-25,489
United States of America,US,en.wikipedia,Smallpox,2022-11-25,1368
United States of America,US,en.wikipedia,Virus,2022-11-25,1107
United States of America,US,en.wikipedia,World Health Organization,2022-11-25,883
United States of America,US,en.wikipedia,Chickenpox,2022-11-26,482
United States of America,US,en.wikipedia,Conjunctivitis,2022-11-26,783
United States of America,US,en.wikipedia,Cowpox,2022-11-26,918
United States of America,US,en.wikipedia,Diarrhea,2022-11-26,769
United States of America,US,en.wikipedia,Encephalitis,2022-11-26,574
United States of America,US,en.wikipedia,Fever,2022-11-26,531
United States of America,US,en.wikipedia,Index case,2022-11-26,1101
United States of America,US,en.wikipedia,Infection,2022-11-26,708
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-11-26,702
United States of America,US,en.wikipedia,Myocarditis,2022-11-26,1784
United States of America,US,en.wikipedia,Scabies,2022-11-26,815
United States of America,US,en.wikipedia,Sepsis,2022-11-26,2565
United States of America,US,en.wikipedia,Shingles,2022-11-26,689
United States of America,US,en.wikipedia,Smallpox,2022-11-26,1711
United States of America,US,en.wikipedia,Virus,2022-11-26,1089
United States of America,US,en.wikipedia,World Health Organization,2022-11-26,857
United States of America,US,en.wikipedia,Clade,2022-11-27,505
United States of America,US,en.wikipedia,Conjunctivitis,2022-11-27,787
United States of America,US,en.wikipedia,Cowpox,2022-11-27,971
United States of America,US,en.wikipedia,Diarrhea,2022-11-27,607
United States of America,US,en.wikipedia,Encephalitis,2022-11-27,639
United States of America,US,en.wikipedia,Fever,2022-11-27,530
United States of America,US,en.wikipedia,Herpes simplex virus,2022-11-27,582
United States of America,US,en.wikipedia,Index case,2022-11-27,688
United States of America,US,en.wikipedia,Infection,2022-11-27,640
United States of America,US,en.wikipedia,Kaposi's sarcoma,2022-11-27,485
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-11-27,694
United States of America,US,en.wikipedia,Myocarditis,2022-11-27,1670
United States of America,US,en.wikipedia,Scabies,2022-11-27,732
United States of America,US,en.wikipedia,Sepsis,2022-11-27,2907
United States of America,US,en.wikipedia,Shingles,2022-11-27,859
United States of America,US,en.wikipedia,Skin condition,2022-11-27,480
United States of America,US,en.wikipedia,Smallpox,2022-11-27,1385
United States of America,US,en.wikipedia,Virus,2022-11-27,905
United States of America,US,en.wikipedia,World Health Organization,2022-11-27,751
United States of America,US,en.wikipedia,Chickenpox,2022-11-28,511
United States of America,US,en.wikipedia,Conjunctivitis,2022-11-28,993
United States of America,US,en.wikipedia,Cowpox,2022-11-28,685
United States of America,US,en.wikipedia,Diarrhea,2022-11-28,659
United States of America,US,en.wikipedia,Encephalitis,2022-11-28,787
United States of America,US,en.wikipedia,Fever,2022-11-28,614
United States of America,US,en.wikipedia,Herpes simplex virus,2022-11-28,502
United States of America,US,en.wikipedia,Index case,2022-11-28,519
United States of America,US,en.wikipedia,Infection,2022-11-28,671
United States of America,US,en.wikipedia,Kaposi's sarcoma,2022-11-28,472
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-11-28,2037
United States of America,US,en.wikipedia,Myocarditis,2022-11-28,1583
United States of America,US,en.wikipedia,Scabies,2022-11-28,912
United States of America,US,en.wikipedia,Sepsis,2022-11-28,2491
United States of America,US,en.wikipedia,Shingles,2022-11-28,818
United States of America,US,en.wikipedia,Signs and symptoms,2022-11-28,450
United States of America,US,en.wikipedia,Smallpox,2022-11-28,1405
United States of America,US,en.wikipedia,Virus,2022-11-28,1173
United States of America,US,en.wikipedia,Wart,2022-11-28,479
United States of America,US,en.wikipedia,World Health Organization,2022-11-28,980
United States of America,US,en.wikipedia,Chickenpox,2022-11-29,574
United States of America,US,en.wikipedia,Clade,2022-11-29,460
United States of America,US,en.wikipedia,Conjunctivitis,2022-11-29,850
United States of America,US,en.wikipedia,Cowpox,2022-11-29,612
United States of America,US,en.wikipedia,Diarrhea,2022-11-29,632
United States of America,US,en.wikipedia,Encephalitis,2022-11-29,699
United States of America,US,en.wikipedia,Fever,2022-11-29,692
United States of America,US,en.wikipedia,Herpes simplex virus,2022-11-29,733
United States of America,US,en.wikipedia,Index case,2022-11-29,674
United States of America,US,en.wikipedia,Infection,2022-11-29,778
United States of America,US,en.wikipedia,Monkeypox/Monkeypox virus,2022-11-29,2820
United States of America,US,en.wikipedia,Myocarditis,2022-11-29,1310
United States of America,US,en.wikipedia,Scabies,2022-11-29,892
United States of America,US,en.wikipedia,Sepsis,2022-11-29,2553
United States of America,US,en.wikipedia,Shingles,2022-11-29,897
United States of America,US,en.wikipedia,Signs and symptoms,2022-11-29,481
United States of America,US,en.wikipedia,Smallpox,2022-11-29,1438
United States of America,US,en.wikipedia,Virus,2022-11-29,1333
United States of America,US,en.wikipedia,Wart,2022-11-29,452
